";ghi;dni;dhi;temp_air;rh;ws10;TECHNOLOGYNAME_hydro_inflow";Hydro_Reservoir_inflow;PumpedHydro_Closed_inflow;ghi;dni;dhi;temp_air;rh;ws10
"2022-04-10 05:00:00;;;;;;;";0.0;0;49.0;29.62;45.0;4.86;95.75;1.38
"2022-04-10 06:00:00;;;;;;;";0.0;0;298.0;636.37;90.0;7.65;85.85;1.24
"2022-04-10 07:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.82;74.55;1.31
"2022-04-10 08:00:00;;;;;;;";0.0;0;534.0;370.65;293.0;14.56;58.25;1.93
"2022-04-10 09:00:00;;;;;;;";0.0;0;638.0;383.03;347.0;16.23;50.6;2.0
"2022-04-10 10:00:00;;;;;;;";0.0;0;613.0;233.11;421.0;17.31;45.55;1.59
"2022-04-10 11:00:00;;;;;;;";0.0;0;587.0;181.46;435.0;18.05;42.6;1.59
"2022-04-10 12:00:00;;;;;;;";0.0;0;815.0;749.33;215.0;18.56;41.15;1.66
"2022-04-10 13:00:00;;;;;;;";0.0;0;451.0;123.01;363.0;18.98;42.7;1.52
"2022-04-10 14:00:00;;;;;;;";0.0;0;590.0;764.21;141.0;19.15;41.15;1.1
"2022-04-10 15:00:00;;;;;;;";0.0;0;281.0;187.88;201.0;19.03;41.15;0.28
"2022-04-10 16:00:00;;;;;;;";0.0;0;110.0;53.89;97.0;18.11;44.2;0.97
"2022-04-10 17:00:00;;;;;;;";0.0;0;6.0;0.0;6.0;16.36;56.5;1.03
"2022-04-10 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.4;74.95;0.76
"2022-04-10 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.56;72.05;1.17
"2022-04-10 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.71;80.05;1.59
"2022-04-10 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.37;85.95;2.0
"2022-04-10 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.57;85.9;2.07
"2022-04-10 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.25;85.9;1.72
"2022-04-11 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;7.79;89.05;1.59
"2022-04-11 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;7.21;89.0;1.66
"2022-04-11 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;6.82;92.35;1.79
"2022-04-11 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;7.03;92.35;1.79
"2022-04-11 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;7.41;92.35;1.86
"2022-04-11 05:00:00;;;;;;;";0.0;0;60.0;64.24;51.0;8.09;92.4;2.0
"2022-04-11 06:00:00;;;;;;;";0.0;0;37.0;0.0;37.0;10.02;89.2;1.93
"2022-04-11 07:00:00;;;;;;;";0.0;0;197.0;11.83;191.0;12.42;83.15;2.14
"2022-04-11 08:00:00;;;;;;;";0.0;0;648.0;742.57;162.0;14.0;74.95;1.93
"2022-04-11 09:00:00;;;;;;;";0.0;0;779.0;789.57;176.0;15.87;65.15;2.48
"2022-04-11 10:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.46;58.8;3.38
"2022-04-11 11:00:00;;;;;;;";0.0;0;853.0;758.56;215.0;18.2;56.95;4.0
"2022-04-11 12:00:00;;;;;;;";0.0;0;818.0;774.93;195.0;18.31;59.05;4.48
"2022-04-11 13:00:00;;;;;;;";0.0;0;715.0;741.82;182.0;18.44;59.05;4.34
"2022-04-11 14:00:00;;;;;;;";0.0;0;541.0;585.89;195.0;18.29;59.05;3.93
"2022-04-11 15:00:00;;;;;;;";0.0;0;232.0;83.95;196.0;18.13;59.05;3.66
"2022-04-11 16:00:00;;;;;;;";0.0;0;156.0;220.99;102.0;17.21;60.95;3.52
"2022-04-11 17:00:00;;;;;;;";0.0;0;8.0;0.0;8.0;15.71;62.85;3.31
"2022-04-11 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.86;69.65;3.17
"2022-04-11 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.91;86.25;2.97
"2022-04-11 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.99;86.2;3.03
"2022-04-11 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.73;89.3;3.1
"2022-04-11 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.39;92.55;3.03
"2022-04-11 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.06;92.55;2.83
"2022-04-12 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.87;95.9;2.62
"2022-04-12 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.86;95.9;2.55
"2022-04-12 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.72;95.9;2.28
"2022-04-12 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.49;95.9;2.21
"2022-04-12 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.07;95.9;2.14
"2022-04-12 05:00:00;;;;;;;";0.0;0;53.0;27.57;49.0;9.93;99.4;2.21
"2022-04-12 06:00:00;;;;;;;";0.0;0;135.0;20.8;128.0;11.54;92.55;2.41
"2022-04-12 07:00:00;;;;;;;";0.0;0;181.0;5.86;178.0;13.65;89.45;3.86
"2022-04-12 08:00:00;;;;;;;";0.0;0;469.0;221.65;323.0;15.19;80.6;4.28
"2022-04-12 09:00:00;;;;;;;";0.0;0;761.0;717.81;210.0;16.9;70.2;4.9
"2022-04-12 10:00:00;;;;;;;";0.0;0;865.0;829.15;176.0;18.37;61.2;5.17
"2022-04-12 11:00:00;;;;;;;";0.0;0;881.0;833.68;177.0;19.31;57.1;5.38
"2022-04-12 12:00:00;;;;;;;";0.0;0;831.0;806.57;180.0;19.84;55.2;5.52
"2022-04-12 13:00:00;;;;;;;";0.0;0;731.0;784.43;165.0;19.85;57.2;5.17
"2022-04-12 14:00:00;;;;;;;";0.0;0;565.0;672.23;166.0;19.86;59.25;4.28
"2022-04-12 15:00:00;;;;;;;";0.0;0;295.0;224.62;198.0;19.75;59.25;3.03
"2022-04-12 16:00:00;;;;;;;";0.0;0;151.0;185.88;105.0;19.08;61.3;1.45
"2022-04-12 17:00:00;;;;;;;";0.0;0;10.0;0.0;10.0;17.5;67.85;0.34
"2022-04-12 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.99;75.15;0.34
"2022-04-12 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.03;75.1;0.48
"2022-04-12 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.04;80.45;0.69
"2022-04-12 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.34;86.3;0.76
"2022-04-12 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.77;92.55;1.1
"2022-04-12 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.34;95.9;1.45
"2022-04-13 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.45;95.85;1.38
"2022-04-13 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.7;99.4;1.38
"2022-04-13 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.08;95.85;1.38
"2022-04-13 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;7.8;95.8;1.38
"2022-04-13 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;7.64;95.8;1.31
"2022-04-13 05:00:00;;;;;;;";0.0;0;99.0;306.55;53.0;7.85;99.4;1.38
"2022-04-13 06:00:00;;;;;;;";0.0;0;296.0;551.03;108.0;9.92;95.85;1.24
"2022-04-13 07:00:00;;;;;;;";0.0;0;497.0;695.63;138.0;12.66;83.25;1.1
"2022-04-13 08:00:00;;;;;;;";0.0;0;675.0;783.0;156.0;15.64;62.85;1.24
"2022-04-13 09:00:00;;;;;;;";0.0;0;812.0;839.97;164.0;17.45;47.3;1.66
"2022-04-13 10:00:00;;;;;;;";0.0;0;896.0;875.94;165.0;18.62;39.65;1.52
"2022-04-13 11:00:00;;;;;;;";0.0;0;903.0;857.55;176.0;19.54;36.95;1.1
"2022-04-13 12:00:00;;;;;;;";0.0;0;856.0;842.95;173.0;20.16;35.75;0.76
"2022-04-13 13:00:00;;;;;;;";0.0;0;754.0;819.82;160.0;20.52;35.75;0.55
"2022-04-13 14:00:00;;;;;;;";0.0;0;597.0;759.43;144.0;20.68;35.9;0.69
"2022-04-13 15:00:00;;;;;;;";0.0;0;405.0;653.12;121.0;20.48;37.1;1.17
"2022-04-13 16:00:00;;;;;;;";0.0;0;199.0;454.98;85.0;19.44;45.95;2.21
"2022-04-13 17:00:00;;;;;;;";0.0;0;18.0;53.34;15.0;17.5;56.75;2.62
"2022-04-13 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.43;67.45;2.28
"2022-04-13 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.16;72.3;2.14
"2022-04-13 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.76;83.25;2.0
"2022-04-13 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.29;89.3;1.72
"2022-04-13 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.94;89.25;1.31
"2022-04-13 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.73;83.1;0.9
"2022-04-14 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.66;83.1;0.55
"2022-04-14 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.63;83.1;0.28
"2022-04-14 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.49;80.15;0.14
"2022-04-14 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.23;83.05;0.41
"2022-04-14 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.55;83.0;1.03
"2022-04-14 05:00:00;;;;;;;";0.0;0;93.0;212.96;60.0;9.22;92.45;1.24
"2022-04-14 06:00:00;;;;;;;";0.0;0;282.0;445.3;128.0;10.89;92.5;0.76
"2022-04-14 07:00:00;;;;;;;";0.0;0;463.0;530.3;187.0;14.27;74.95;1.1
"2022-04-14 08:00:00;;;;;;;";0.0;0;656.0;698.74;190.0;15.93;65.15;1.17
"2022-04-14 09:00:00;;;;;;;";0.0;0;750.0;633.36;259.0;17.51;58.8;1.72
"2022-04-14 10:00:00;;;;;;;";0.0;0;831.0;677.78;263.0;18.82;51.25;2.28
"2022-04-14 11:00:00;;;;;;;";0.0;0;753.0;450.05;370.0;19.63;47.8;2.69
"2022-04-14 12:00:00;;;;;;;";0.0;0;751.0;532.38;318.0;19.75;47.8;2.9
"2022-04-14 13:00:00;;;;;;;";0.0;0;597.0;357.38;337.0;19.37;49.45;2.97
"2022-04-14 14:00:00;;;;;;;";0.0;0;301.0;45.04;274.0;18.47;53.0;3.38
"2022-04-14 15:00:00;;;;;;;";0.0;0;143.0;2.28;142.0;16.91;60.85;3.72
"2022-04-14 16:00:00;;;;;;;";0.0;0;162.0;212.9;108.0;15.62;62.85;2.83
"2022-04-14 17:00:00;;;;;;;";0.0;0;13.0;16.81;12.0;14.6;64.95;1.66
"2022-04-14 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.15;72.1;1.66
"2022-04-14 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.9;83.1;1.03
"2022-04-14 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.34;83.05;0.83
"2022-04-14 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.48;86.05;1.31
"2022-04-14 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.13;82.95;1.03
"2022-04-14 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.72;85.95;1.1
"2022-04-15 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.56;82.9;0.97
"2022-04-15 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.28;82.85;0.9
"2022-04-15 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.32;85.9;1.24
"2022-04-15 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.58;85.9;1.1
"2022-04-15 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.62;85.9;1.17
"2022-04-15 05:00:00;;;;;;;";0.0;0;76.0;87.61;62.0;8.72;89.1;1.17
"2022-04-15 06:00:00;;;;;;;";0.0;0;172.0;62.78;150.0;11.68;77.3;1.38
"2022-04-15 07:00:00;;;;;;;";0.0;0;176.0;3.81;174.0;15.32;60.5;3.52
"2022-04-15 08:00:00;;;;;;;";0.0;0;289.0;17.89;277.0;16.69;60.85;3.79
"2022-04-15 09:00:00;;;;;;;";0.0;0;202.0;0.0;202.0;18.01;61.05;4.34
"2022-04-15 10:00:00;;;;;;;";0.0;0;164.0;0.0;164.0;19.21;57.1;4.76
"2022-04-15 11:00:00;;;;;;;";0.0;0;372.0;15.22;359.0;19.93;55.2;5.31
"2022-04-15 12:00:00;;;;;;;";0.0;0;496.0;102.9;412.0;19.97;53.25;5.45
"2022-04-15 13:00:00;;;;;;;";0.0;0;692.0;627.03;234.0;19.23;57.1;5.24
"2022-04-15 14:00:00;;;;;;;";0.0;0;332.0;76.37;286.0;19.09;55.05;6.0
"2022-04-15 15:00:00;;;;;;;";0.0;0;390.0;574.05;137.0;18.65;55.05;6.28
"2022-04-15 16:00:00;;;;;;;";0.0;0;110.0;38.96;100.0;17.78;61.05;5.59
"2022-04-15 17:00:00;;;;;;;";0.0;0;10.0;0.0;10.0;16.55;63.05;6.14
"2022-04-15 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.53;67.55;5.72
"2022-04-15 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.16;67.45;3.79
"2022-04-15 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.36;74.95;3.1
"2022-04-15 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.4;80.35;2.28
"2022-04-15 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.35;89.35;1.72
"2022-04-15 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.21;95.9;1.45
"2022-04-16 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.99;95.9;1.1
"2022-04-16 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.93;99.4;0.97
"2022-04-16 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.7;99.4;1.17
"2022-04-16 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.32;95.9;0.62
"2022-04-16 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.98;95.9;0.83
"2022-04-16 05:00:00;;;;;;;";0.0;0;49.0;6.08;48.0;10.77;99.4;1.17
"2022-04-16 06:00:00;;;;;;;";0.0;0;247.0;256.36;156.0;12.74;89.4;1.45
"2022-04-16 07:00:00;;;;;;;";0.0;0;300.0;94.51;250.0;14.87;77.75;1.17
"2022-04-16 08:00:00;;;;;;;";0.0;0;515.0;288.94;320.0;16.31;72.65;0.9
"2022-04-16 09:00:00;;;;;;;";0.0;0;778.0;723.23;212.0;16.99;70.2;0.62
"2022-04-16 10:00:00;;;;;;;";0.0;0;862.0;774.11;208.0;17.55;67.95;0.97
"2022-04-16 11:00:00;;;;;;;";0.0;0;708.0;361.57;398.0;18.41;65.65;1.1
"2022-04-16 12:00:00;;;;;;;";0.0;0;772.0;591.95;287.0;18.82;63.5;1.1
"2022-04-16 13:00:00;;;;;;;";0.0;0;135.0;0.0;135.0;19.04;63.5;1.24
"2022-04-16 14:00:00;;;;;;;";0.0;0;312.0;54.53;279.0;19.18;63.5;1.24
"2022-04-16 15:00:00;;;;;;;";0.0;0;203.0;36.07;187.0;18.43;65.65;0.28
"2022-04-16 16:00:00;;;;;;;";0.0;0;191.0;361.91;97.0;16.88;75.3;1.38
"2022-04-16 17:00:00;;;;;;;";0.0;0;29.0;121.24;21.0;15.79;80.65;1.03
"2022-04-16 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.97;86.45;1.17
"2022-04-16 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.48;89.45;0.97
"2022-04-16 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.93;99.4;1.72
"2022-04-16 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.15;99.35;1.72
"2022-04-16 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.54;99.4;1.72
"2022-04-16 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.98;99.4;1.66
"2022-04-17 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.63;99.4;1.72
"2022-04-17 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.75;99.4;1.79
"2022-04-17 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.75;99.4;1.86
"2022-04-17 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.94;99.4;1.86
"2022-04-17 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.88;99.4;1.79
"2022-04-17 05:00:00;;;;;;;";0.0;0;94.0;159.48;67.0;10.06;99.4;1.59
"2022-04-17 06:00:00;;;;;;;";0.0;0;274.0;364.46;143.0;11.96;92.6;1.38
"2022-04-17 07:00:00;;;;;;;";0.0;0;383.0;253.19;248.0;14.4;86.4;1.86
"2022-04-17 08:00:00;;;;;;;";0.0;0;586.0;459.67;274.0;16.36;75.25;2.28
"2022-04-17 09:00:00;;;;;;;";0.0;0;663.0;404.49;345.0;17.68;70.35;2.48
"2022-04-17 10:00:00;;;;;;;";0.0;0;635.0;249.95;423.0;18.64;68.1;2.41
"2022-04-17 11:00:00;;;;;;;";0.0;0;251.0;0.0;251.0;19.16;68.1;2.76
"2022-04-17 12:00:00;;;;;;;";0.0;0;123.0;0.0;123.0;18.81;65.75;3.38
"2022-04-17 13:00:00;;;;;;;";0.0;0;228.0;0.0;228.0;17.89;70.35;3.59
"2022-04-17 14:00:00;;;;;;;";0.0;0;68.0;0.0;68.0;17.71;67.95;3.03
"2022-04-17 15:00:00;;;;;;;";0.0;0;61.0;0.0;61.0;17.58;67.95;2.07
"2022-04-17 16:00:00;;;;;;;";0.0;0;34.0;0.0;34.0;15.71;77.85;2.97
"2022-04-17 17:00:00;;;;;;;";0.0;0;16.0;14.45;15.0;14.99;83.45;2.07
"2022-04-17 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.24;86.4;1.59
"2022-04-17 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.53;89.45;1.72
"2022-04-17 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.92;95.95;1.86
"2022-04-17 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.49;95.95;2.07
"2022-04-17 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.98;95.95;2.21
"2022-04-17 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.61;99.4;2.41
"2022-04-18 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.52;99.4;2.41
"2022-04-18 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.28;99.35;2.41
"2022-04-18 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.12;99.35;2.41
"2022-04-18 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.86;100.0;2.48
"2022-04-18 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.81;99.4;2.55
"2022-04-18 05:00:00;;;;;;;";0.0;0;18.0;0.0;18.0;10.8;99.4;2.55
"2022-04-18 06:00:00;;;;;;;";0.0;0;146.0;21.99;138.0;12.18;92.6;3.72
"2022-04-18 07:00:00;;;;;;;";0.0;0;312.0;104.22;256.0;13.44;89.4;4.0
"2022-04-18 08:00:00;;;;;;;";0.0;0;635.0;605.08;222.0;14.68;83.45;4.28
"2022-04-18 09:00:00;;;;;;;";0.0;0;751.0;628.09;255.0;15.86;77.85;4.28
"2022-04-18 10:00:00;;;;;;;";0.0;0;697.0;357.06;393.0;17.18;70.3;4.0
"2022-04-18 11:00:00;;;;;;;";0.0;0;854.0;702.96;247.0;18.09;65.65;3.72
"2022-04-18 12:00:00;;;;;;;";0.0;0;549.0;156.34;420.0;18.92;63.5;3.79
"2022-04-18 13:00:00;;;;;;;";0.0;0;565.0;288.26;352.0;19.2;63.5;4.0
"2022-04-18 14:00:00;;;;;;;";0.0;0;558.0;587.79;199.0;18.78;63.5;3.86
"2022-04-18 15:00:00;;;;;;;";0.0;0;305.0;218.08;207.0;17.99;65.55;3.93
"2022-04-18 16:00:00;;;;;;;";0.0;0;172.0;229.53;111.0;17.3;67.85;3.59
"2022-04-18 17:00:00;;;;;;;";0.0;0;34.0;151.88;23.0;16.28;72.65;3.03
"2022-04-18 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.16;75.1;2.76
"2022-04-18 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.88;77.75;3.31
"2022-04-18 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.23;80.45;3.38
"2022-04-18 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.62;83.35;3.17
"2022-04-18 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.71;89.4;3.03
"2022-04-18 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.15;92.6;2.97
"2022-04-19 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.74;95.9;2.9
"2022-04-19 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.4;95.9;2.83
"2022-04-19 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.07;95.9;2.83
"2022-04-19 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.91;95.9;2.76
"2022-04-19 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.64;95.9;2.83
"2022-04-19 05:00:00;;;;;;;";0.0;0;112.0;246.42;68.0;10.96;92.55;2.76
"2022-04-19 06:00:00;;;;;;;";0.0;0;314.0;537.8;116.0;12.56;86.25;2.83
"2022-04-19 07:00:00;;;;;;;";0.0;0;416.0;328.81;238.0;14.96;77.75;3.31
"2022-04-19 08:00:00;;;;;;;";0.0;0;683.0;762.06;160.0;16.75;70.2;3.38
"2022-04-19 09:00:00;;;;;;;";0.0;0;820.0;828.36;163.0;18.21;63.4;3.38
"2022-04-19 10:00:00;;;;;;;";0.0;0;852.0;725.5;232.0;19.35;63.5;3.45
"2022-04-19 11:00:00;;;;;;;";0.0;0;847.0;676.31;261.0;20.08;59.35;3.59
"2022-04-19 12:00:00;;;;;;;";0.0;0;858.0;829.76;171.0;20.6;57.45;3.79
"2022-04-19 13:00:00;;;;;;;";0.0;0;736.0;742.92;185.0;20.25;57.3;3.79
"2022-04-19 14:00:00;;;;;;;";0.0;0;599.0;735.11;148.0;19.97;59.25;4.07
"2022-04-19 15:00:00;;;;;;;";0.0;0;413.0;639.09;124.0;19.4;59.15;3.93
"2022-04-19 16:00:00;;;;;;;";0.0;0;213.0;472.57;86.0;18.46;61.2;3.17
"2022-04-19 17:00:00;;;;;;;";0.0;0;29.0;79.34;23.0;17.32;65.45;2.0
"2022-04-19 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.83;75.15;1.24
"2022-04-19 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.61;77.75;1.86
"2022-04-19 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.59;80.4;2.34
"2022-04-19 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.93;83.25;2.55
"2022-04-19 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.37;83.15;2.62
"2022-04-19 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.0;80.2;2.69
"2022-04-20 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.7;80.15;2.76
"2022-04-20 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.5;77.3;2.9
"2022-04-20 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.39;77.2;2.9
"2022-04-20 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.25;74.45;2.97
"2022-04-20 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.1;74.45;2.9
"2022-04-20 05:00:00;;;;;;;";0.0;0;137.0;420.57;60.0;11.46;74.55;2.83
"2022-04-20 06:00:00;;;;;;;";0.0;0;336.0;617.57;106.0;13.74;69.65;2.9
"2022-04-20 07:00:00;;;;;;;";0.0;0;533.0;729.86;135.0;16.32;60.75;3.66
"2022-04-20 08:00:00;;;;;;;";0.0;0;710.0;814.54;148.0;18.08;54.95;3.93
"2022-04-20 09:00:00;;;;;;;";0.0;0;842.0;860.0;157.0;19.6;53.25;4.07
"2022-04-20 10:00:00;;;;;;;";0.0;0;928.0;907.07;150.0;20.8;48.05;4.07
"2022-04-20 11:00:00;;;;;;;";0.0;0;938.0;899.49;156.0;21.59;43.4;4.28
"2022-04-20 12:00:00;;;;;;;";0.0;0;889.0;884.77;154.0;22.07;39.05;4.41
"2022-04-20 13:00:00;;;;;;;";0.0;0;776.0;836.94;153.0;22.22;37.65;4.41
"2022-04-20 14:00:00;;;;;;;";0.0;0;616.0;765.94;144.0;22.08;36.3;4.48
"2022-04-20 15:00:00;;;;;;;";0.0;0;429.0;679.1;120.0;21.54;38.75;4.48
"2022-04-20 16:00:00;;;;;;;";0.0;0;225.0;518.93;84.0;20.53;43.0;3.86
"2022-04-20 17:00:00;;;;;;;";0.0;0;34.0;101.5;26.0;18.96;47.65;3.31
"2022-04-20 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.21;50.85;3.03
"2022-04-20 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.05;54.45;3.31
"2022-04-20 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.12;58.35;3.24
"2022-04-20 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.41;64.85;3.24
"2022-04-20 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.88;67.15;3.17
"2022-04-20 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.4;69.55;3.17
"2022-04-21 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.88;72.05;3.03
"2022-04-21 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.39;77.35;2.83
"2022-04-21 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.78;80.15;2.69
"2022-04-21 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.24;83.05;2.62
"2022-04-21 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.75;86.05;2.55
"2022-04-21 05:00:00;;;;;;;";0.0;0;144.0;447.89;60.0;10.92;89.25;2.28
"2022-04-21 06:00:00;;;;;;;";0.0;0;340.0;621.32;106.0;13.59;77.6;2.14
"2022-04-21 07:00:00;;;;;;;";0.0;0;534.0;721.04;138.0;16.08;65.25;2.34
"2022-04-21 08:00:00;;;;;;;";0.0;0;710.0;804.55;152.0;17.78;58.9;2.34
"2022-04-21 09:00:00;;;;;;;";0.0;0;845.0;860.19;157.0;19.23;55.05;2.28
"2022-04-21 10:00:00;;;;;;;";0.0;0;931.0;907.33;150.0;20.38;53.35;2.07
"2022-04-21 11:00:00;;;;;;;";0.0;0;936.0;887.37;162.0;21.26;49.95;2.07
"2022-04-21 12:00:00;;;;;;;";0.0;0;717.0;419.94;367.0;21.76;46.6;2.14
