";ghi;dni;dhi;temp_air;rh;ws10;TECHNOLOGYNAME_hydro_inflow";Hydro_Reservoir_inflow;PumpedHydro_Closed_inflow;ghi;dni;dhi;temp_air;rh;ws10
"2022-03-10 05:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;-0.1;88.45;2.07
"2022-03-10 06:00:00;;;;;;;";854.6565786446713;0;3.0;0.0;3.0;-0.29;95.6;1.79
"2022-03-10 07:00:00;;;;;;;";854.6565786446713;0;48.0;0.0;48.0;-0.25;91.95;2.55
"2022-03-10 08:00:00;;;;;;;";854.6565786446713;0;48.0;0.0;48.0;-0.01;92.0;2.14
"2022-03-10 09:00:00;;;;;;;";854.6565786446713;0;76.0;0.0;76.0;0.19;95.6;2.07
"2022-03-10 10:00:00;;;;;;;";854.6565786446713;0;74.0;0.0;74.0;0.35;95.65;1.59
"2022-03-10 11:00:00;;;;;;;";854.6565786446713;0;80.0;0.0;80.0;0.44;95.65;1.24
"2022-03-10 12:00:00;;;;;;;";854.6565786446713;0;76.0;0.0;76.0;0.63;95.65;0.14
"2022-03-10 13:00:00;;;;;;;";854.6565786446713;0;53.0;0.0;53.0;0.62;99.4;0.69
"2022-03-10 14:00:00;;;;;;;";854.6565786446713;0;63.0;0.0;63.0;0.67;99.4;1.24
"2022-03-10 15:00:00;;;;;;;";854.6565786446713;0;54.0;0.0;54.0;0.69;99.4;1.31
"2022-03-10 16:00:00;;;;;;;";854.6565786446713;0;63.0;10.47;61.0;0.63;99.4;1.17
"2022-03-10 17:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;0.31;99.4;0.76
"2022-03-10 18:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;0.11;100.0;0.83
"2022-03-10 19:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;0.18;95.6;2.83
"2022-03-10 20:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;0.2;95.6;2.97
"2022-03-10 21:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;0.18;95.6;2.97
"2022-03-10 22:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;0.11;95.6;2.62
"2022-03-10 23:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;-0.08;92.0;2.07
"2022-03-11 00:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;-0.25;95.6;1.52
"2022-03-11 01:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;-0.55;95.6;1.17
"2022-03-11 02:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;-0.67;95.6;1.1
"2022-03-11 03:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;-0.78;99.4;1.17
"2022-03-11 04:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;-1.07;99.4;1.31
"2022-03-11 05:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;-1.47;99.4;1.45
"2022-03-11 06:00:00;;;;;;;";854.6565786446713;0;19.0;13.13;18.0;-1.47;99.4;1.38
"2022-03-11 07:00:00;;;;;;;";854.6565786446713;0;75.0;3.98;74.0;-0.92;95.6;0.97
"2022-03-11 08:00:00;;;;;;;";854.6565786446713;0;130.0;2.46;129.0;-0.24;91.95;1.24
"2022-03-11 09:00:00;;;;;;;";854.6565786446713;0;150.0;0.0;150.0;0.96;85.2;1.31
"2022-03-11 10:00:00;;;;;;;";854.6565786446713;0;162.0;0.0;162.0;2.37;79.0;0.55
"2022-03-11 11:00:00;;;;;;;";854.6565786446713;0;135.0;0.0;135.0;3.36;67.8;0.55
"2022-03-11 12:00:00;;;;;;;";854.6565786446713;0;127.0;0.0;127.0;4.25;62.8;0.48
"2022-03-11 13:00:00;;;;;;;";854.6565786446713;0;171.0;0.0;171.0;4.9;58.3;0.48
"2022-03-11 14:00:00;;;;;;;";854.6565786446713;0;203.0;14.18;196.0;5.31;58.3;0.55
"2022-03-11 15:00:00;;;;;;;";854.6565786446713;0;161.0;33.49;149.0;5.5;54.05;0.41
"2022-03-11 16:00:00;;;;;;;";854.6565786446713;0;89.0;61.46;77.0;5.52;54.05;0.62
"2022-03-11 17:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;4.95;60.65;0.76
"2022-03-11 18:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;3.03;70.4;1.03
"2022-03-11 19:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;3.19;70.4;1.1
"2022-03-11 20:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;2.31;73.1;1.17
"2022-03-11 21:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;1.4;78.9;1.17
"2022-03-11 22:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;0.32;85.15;1.03
"2022-03-11 23:00:00;;;;;;;";854.6565786446713;0;0.0;0.0;0.0;-0.57;91.95;0.62
"2022-03-12 00:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;-1.11;95.6;0.55
"2022-03-12 01:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;-1.63;95.6;0.69
"2022-03-12 02:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;-2.01;99.4;0.76
"2022-03-12 03:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;-2.21;99.4;0.76
"2022-03-12 04:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;-2.47;99.4;0.76
"2022-03-12 05:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;-3.03;99.4;0.69
"2022-03-12 06:00:00;;;;;;;";945.5885378062064;0;28.0;36.64;25.0;-3.64;99.4;0.62
"2022-03-12 07:00:00;;;;;;;";945.5885378062064;0;105.0;27.21;98.0;-0.5;91.95;0.55
"2022-03-12 08:00:00;;;;;;;";945.5885378062064;0;144.0;4.85;142.0;2.59;82.15;0.28
"2022-03-12 09:00:00;;;;;;;";945.5885378062064;0;234.0;20.51;223.0;4.92;70.8;0.21
"2022-03-12 10:00:00;;;;;;;";945.5885378062064;0;195.0;0.0;195.0;6.39;65.85;0.41
"2022-03-12 11:00:00;;;;;;;";945.5885378062064;0;308.0;25.73;291.0;7.67;63.5;0.48
"2022-03-12 12:00:00;;;;;;;";945.5885378062064;0;350.0;56.69;313.0;8.72;59.0;0.62
"2022-03-12 13:00:00;;;;;;;";945.5885378062064;0;340.0;80.37;292.0;7.77;63.5;1.31
"2022-03-12 14:00:00;;;;;;;";945.5885378062064;0;315.0;142.48;244.0;8.82;54.65;1.31
"2022-03-12 15:00:00;;;;;;;";945.5885378062064;0;232.0;170.97;170.0;10.16;47.2;0.9
"2022-03-12 16:00:00;;;;;;;";945.5885378062064;0;123.0;200.55;83.0;10.14;47.2;0.28
"2022-03-12 17:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;9.86;50.85;0.97
"2022-03-12 18:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;5.35;68.2;1.93
"2022-03-12 19:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;3.64;82.25;1.52
"2022-03-12 20:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;3.89;79.2;1.24
"2022-03-12 21:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;3.08;85.4;0.76
"2022-03-12 22:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;2.2;92.1;0.07
"2022-03-12 23:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;1.61;95.65;0.62
"2022-03-13 00:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;1.03;99.35;0.83
"2022-03-13 01:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;0.6;99.4;0.9
"2022-03-13 02:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;0.15;100.0;1.03
"2022-03-13 03:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;-0.09;99.4;1.03
"2022-03-13 04:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;-0.35;100.0;0.97
"2022-03-13 05:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;-0.46;99.4;0.97
"2022-03-13 06:00:00;;;;;;;";945.5885378062064;0;32.0;45.66;28.0;-0.57;99.4;1.03
"2022-03-13 07:00:00;;;;;;;";945.5885378062064;0;144.0;106.48;116.0;1.78;95.65;1.1
"2022-03-13 08:00:00;;;;;;;";945.5885378062064;0;253.0;126.82;200.0;4.57;82.35;1.1
"2022-03-13 09:00:00;;;;;;;";945.5885378062064;0;350.0;147.62;270.0;5.63;79.4;1.17
"2022-03-13 10:00:00;;;;;;;";945.5885378062064;0;450.0;217.06;314.0;6.24;73.7;1.31
"2022-03-13 11:00:00;;;;;;;";945.5885378062064;0;517.0;289.78;324.0;6.3;70.95;1.59
"2022-03-13 12:00:00;;;;;;;";945.5885378062064;0;561.0;413.59;289.0;9.35;56.9;1.24
"2022-03-13 13:00:00;;;;;;;";945.5885378062064;0;548.0;536.56;225.0;9.82;54.9;1.24
"2022-03-13 14:00:00;;;;;;;";945.5885378062064;0;460.0;578.71;169.0;10.13;51.0;1.31
"2022-03-13 15:00:00;;;;;;;";945.5885378062064;0;328.0;588.61;112.0;11.45;42.4;1.24
"2022-03-13 16:00:00;;;;;;;";945.5885378062064;0;159.0;456.73;66.0;11.34;45.7;0.9
"2022-03-13 17:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;10.85;49.2;0.55
"2022-03-13 18:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;9.7;54.9;0.14
"2022-03-13 19:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;3.08;79.1;1.72
"2022-03-13 20:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;6.4;68.4;1.45
"2022-03-13 21:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;5.34;73.65;1.17
"2022-03-13 22:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;4.35;79.3;1.38
"2022-03-13 23:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;3.41;82.25;1.31
"2022-03-14 00:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;2.44;88.65;1.17
"2022-03-14 01:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;1.62;95.65;0.97
"2022-03-14 02:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;1.01;99.35;0.69
"2022-03-14 03:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;0.59;99.4;0.83
"2022-03-14 04:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;0.38;99.4;0.97
"2022-03-14 05:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;0.23;100.0;1.17
"2022-03-14 06:00:00;;;;;;;";945.5885378062064;0;44.0;117.82;33.0;0.16;99.4;1.38
"2022-03-14 07:00:00;;;;;;;";945.5885378062064;0;206.0;383.34;103.0;1.16;95.65;0.76
"2022-03-14 08:00:00;;;;;;;";945.5885378062064;0;385.0;594.92;133.0;4.27;85.5;0.76
"2022-03-14 09:00:00;;;;;;;";945.5885378062064;0;534.0;697.74;152.0;6.22;79.5;0.9
"2022-03-14 10:00:00;;;;;;;";945.5885378062064;0;641.0;767.47;156.0;9.3;66.25;0.76
"2022-03-14 11:00:00;;;;;;;";945.5885378062064;0;703.0;840.28;139.0;11.07;61.85;0.48
"2022-03-14 12:00:00;;;;;;;";945.5885378062064;0;711.0;893.45;119.0;12.2;57.65;0.55
"2022-03-14 13:00:00;;;;;;;";945.5885378062064;0;631.0;830.71;127.0;12.93;53.7;0.83
"2022-03-14 14:00:00;;;;;;;";945.5885378062064;0;509.0;774.62;116.0;13.31;51.75;1.1
"2022-03-14 15:00:00;;;;;;;";945.5885378062064;0;352.0;694.9;94.0;13.33;51.75;1.24
"2022-03-14 16:00:00;;;;;;;";945.5885378062064;0;168.0;500.54;64.0;12.89;53.6;1.1
"2022-03-14 17:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;11.66;62.0;1.38
"2022-03-14 18:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;8.96;71.4;1.45
"2022-03-14 19:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;6.83;82.6;2.21
"2022-03-14 20:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;5.49;82.5;2.0
"2022-03-14 21:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;5.42;79.4;1.66
"2022-03-14 22:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;5.29;82.4;1.45
"2022-03-14 23:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;4.53;82.35;1.52
"2022-03-15 00:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;4.42;85.55;1.24
"2022-03-15 01:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;5.03;85.6;0.83
"2022-03-15 02:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;4.25;92.2;0.62
"2022-03-15 03:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;3.63;95.7;0.76
"2022-03-15 04:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;1.59;99.4;1.38
"2022-03-15 05:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;0.36;99.4;1.72
"2022-03-15 06:00:00;;;;;;;";945.5885378062064;0;49.0;141.22;35.0;0.09;100.0;1.66
"2022-03-15 07:00:00;;;;;;;";945.5885378062064;0;211.0;386.23;105.0;2.94;95.7;0.83
"2022-03-15 08:00:00;;;;;;;";945.5885378062064;0;404.0;668.59;117.0;5.56;92.3;1.24
"2022-03-15 09:00:00;;;;;;;";945.5885378062064;0;555.0;768.5;130.0;7.42;89.0;1.45
"2022-03-15 10:00:00;;;;;;;";945.5885378062064;0;664.0;833.19;133.0;9.36;79.85;1.59
"2022-03-15 11:00:00;;;;;;;";945.5885378062064;0;712.0;851.62;136.0;10.66;74.4;1.52
"2022-03-15 12:00:00;;;;;;;";945.5885378062064;0;701.0;847.91;135.0;11.95;64.45;1.59
"2022-03-15 13:00:00;;;;;;;";945.5885378062064;0;628.0;809.61;133.0;12.65;59.95;1.52
"2022-03-15 14:00:00;;;;;;;";945.5885378062064;0;505.0;744.4;124.0;13.05;53.7;1.38
"2022-03-15 15:00:00;;;;;;;";945.5885378062064;0;354.0;686.98;96.0;13.16;49.85;1.45
"2022-03-15 16:00:00;;;;;;;";945.5885378062064;0;173.0;514.37;64.0;12.83;51.65;1.31
"2022-03-15 17:00:00;;;;;;;";945.5885378062064;0;6.0;0.0;6.0;11.61;55.4;2.07
"2022-03-15 18:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;8.99;66.25;2.41
"2022-03-15 19:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;7.77;65.95;2.34
"2022-03-15 20:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;6.09;70.95;2.21
"2022-03-15 21:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;4.53;76.3;2.0
"2022-03-15 22:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;3.33;79.15;2.07
"2022-03-15 23:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;2.36;82.15;2.14
"2022-03-16 00:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;1.54;85.25;2.28
"2022-03-16 01:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;1.05;85.2;2.48
"2022-03-16 02:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;0.98;81.95;2.76
"2022-03-16 03:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;0.9;78.8;2.76
"2022-03-16 04:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;0.62;78.75;2.69
"2022-03-16 05:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;0.24;78.65;2.62
"2022-03-16 06:00:00;;;;;;;";945.5885378062064;0;70.0;352.64;33.0;0.32;75.7;2.48
"2022-03-16 07:00:00;;;;;;;";945.5885378062064;0;227.0;453.24;100.0;2.87;73.2;2.34
"2022-03-16 08:00:00;;;;;;;";945.5885378062064;0;170.0;11.5;165.0;6.19;60.85;2.62
"2022-03-16 09:00:00;;;;;;;";945.5885378062064;0;378.0;173.66;281.0;8.48;56.8;2.76
"2022-03-16 10:00:00;;;;;;;";945.5885378062064;0;659.0;781.14;157.0;10.72;51.1;2.97
"2022-03-16 11:00:00;;;;;;;";945.5885378062064;0;711.0;814.4;156.0;12.65;44.35;3.38
"2022-03-16 12:00:00;;;;;;;";945.5885378062064;0;691.0;779.28;167.0;14.19;38.45;3.86
"2022-03-16 13:00:00;;;;;;;";945.5885378062064;0;623.0;754.79;158.0;15.01;35.85;4.14
"2022-03-16 14:00:00;;;;;;;";945.5885378062064;0;508.0;720.57;136.0;15.26;35.85;4.0
"2022-03-16 15:00:00;;;;;;;";945.5885378062064;0;360.0;687.18;99.0;15.19;37.25;3.52
"2022-03-16 16:00:00;;;;;;;";945.5885378062064;0;179.0;527.73;65.0;14.31;43.1;2.76
"2022-03-16 17:00:00;;;;;;;";945.5885378062064;0;8.0;0.0;8.0;12.26;47.75;2.9
"2022-03-16 18:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;10.21;49.05;3.1
"2022-03-16 19:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;9.91;49.05;3.24
"2022-03-16 20:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;8.81;52.6;3.1
"2022-03-16 21:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;7.76;54.4;3.1
"2022-03-16 22:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;6.91;56.45;2.97
"2022-03-16 23:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;5.79;63.15;2.41
"2022-03-17 00:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;4.66;70.7;1.72
"2022-03-17 01:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;4.58;68.0;1.31
"2022-03-17 02:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;3.46;73.3;1.38
"2022-03-17 03:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;2.5;79.0;1.38
"2022-03-17 04:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;2.4;82.15;1.17
"2022-03-17 05:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;2.34;82.15;1.1
"2022-03-17 06:00:00;;;;;;;";945.5885378062064;0;61.0;180.63;41.0;1.74;88.6;1.1
"2022-03-17 07:00:00;;;;;;;";945.5885378062064;0;234.0;465.09;101.0;3.81;79.2;0.34
"2022-03-17 08:00:00;;;;;;;";945.5885378062064;0;396.0;553.8;152.0;6.81;73.8;0.14
"2022-03-17 09:00:00;;;;;;;";945.5885378062064;0;536.0;625.81;183.0;9.65;66.35;0.0
"2022-03-17 10:00:00;;;;;;;";945.5885378062064;0;515.0;313.29;312.0;11.87;59.7;0.28
"2022-03-17 11:00:00;;;;;;;";945.5885378062064;0;532.0;279.65;340.0;13.72;53.85;0.14
"2022-03-17 12:00:00;;;;;;;";945.5885378062064;0;402.0;90.07;341.0;15.04;48.55;0.69
"2022-03-17 13:00:00;;;;;;;";945.5885378062064;0;379.0;107.94;312.0;15.75;46.9;1.31
"2022-03-17 14:00:00;;;;;;;";945.5885378062064;0;489.0;618.43;167.0;16.02;47.0;1.93
"2022-03-17 15:00:00;;;;;;;";945.5885378062064;0;362.0;679.62;101.0;15.89;46.9;2.28
"2022-03-17 16:00:00;;;;;;;";945.5885378062064;0;178.0;490.66;70.0;15.28;50.35;2.21
"2022-03-17 17:00:00;;;;;;;";945.5885378062064;0;16.0;199.75;8.0;13.35;57.9;2.48
"2022-03-17 18:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;11.12;61.85;2.62
"2022-03-17 19:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;9.54;66.35;2.41
"2022-03-17 20:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;8.41;71.35;2.28
"2022-03-17 21:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;7.26;79.55;2.07
"2022-03-17 22:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;5.82;85.65;1.93
"2022-03-17 23:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;5.16;85.6;1.79
"2022-03-18 00:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;4.41;85.55;1.72
"2022-03-18 01:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;4.14;88.8;1.59
"2022-03-18 02:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;4.26;92.2;1.31
"2022-03-18 03:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;3.77;92.15;1.38
"2022-03-18 04:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;3.29;95.7;1.45
"2022-03-18 05:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;2.88;92.15;1.38
"2022-03-18 06:00:00;;;;;;;";945.5885378062064;0;52.0;85.81;42.0;3.11;95.7;1.24
"2022-03-18 07:00:00;;;;;;;";945.5885378062064;0;231.0;431.91;105.0;6.61;89.0;0.97
"2022-03-18 08:00:00;;;;;;;";945.5885378062064;0;361.0;398.88;183.0;9.96;79.95;1.1
"2022-03-18 09:00:00;;;;;;;";945.5885378062064;0;562.0;737.42;142.0;11.54;71.85;1.38
"2022-03-18 10:00:00;;;;;;;";945.5885378062064;0;629.0;655.18;201.0;12.87;66.95;1.93
"2022-03-18 11:00:00;;;;;;;";945.5885378062064;0;661.0;630.38;225.0;14.12;58.1;2.28
"2022-03-18 12:00:00;;;;;;;";945.5885378062064;0;473.0;187.66;345.0;15.18;52.25;2.41
"2022-03-18 13:00:00;;;;;;;";945.5885378062064;0;424.0;175.92;314.0;15.76;46.9;2.41
"2022-03-18 14:00:00;;;;;;;";945.5885378062064;0;404.0;312.35;240.0;15.82;46.9;2.41
"2022-03-18 15:00:00;;;;;;;";945.5885378062064;0;268.0;234.39;177.0;15.62;46.9;2.21
"2022-03-18 16:00:00;;;;;;;";945.5885378062064;0;137.0;191.81;94.0;14.95;50.35;1.86
"2022-03-18 17:00:00;;;;;;;";945.5885378062064;0;10.0;22.71;9.0;13.34;60.05;1.86
"2022-03-18 18:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;11.32;69.15;2.21
"2022-03-18 19:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;10.05;71.6;2.28
"2022-03-18 20:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;8.74;76.85;2.28
"2022-03-18 21:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;7.56;82.65;2.14
"2022-03-18 22:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;6.09;85.7;1.86
"2022-03-18 23:00:00;;;;;;;";945.5885378062064;0;0.0;0.0;0.0;4.92;88.85;1.72
"2022-03-19 00:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;4.36;88.85;1.72
"2022-03-19 01:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;3.67;92.15;1.72
"2022-03-19 02:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;2.99;92.15;1.79
"2022-03-19 03:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;2.54;95.7;1.79
"2022-03-19 04:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;2.57;95.7;1.72
"2022-03-19 05:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;2.47;95.7;1.72
"2022-03-19 06:00:00;;;;;;;";1093.8695098973392;0;53.0;73.56;44.0;3.02;95.7;1.45
"2022-03-19 07:00:00;;;;;;;";1093.8695098973392;0;125.0;30.25;116.0;5.76;92.3;1.17
"2022-03-19 08:00:00;;;;;;;";1093.8695098973392;0;154.0;4.43;152.0;8.69;82.75;1.17
"2022-03-19 09:00:00;;;;;;;";1093.8695098973392;0;239.0;13.91;231.0;10.39;74.4;1.17
"2022-03-19 10:00:00;;;;;;;";1093.8695098973392;0;242.0;4.56;239.0;12.06;66.85;1.38
"2022-03-19 11:00:00;;;;;;;";1093.8695098973392;0;429.0;113.4;350.0;13.27;62.3;1.72
"2022-03-19 12:00:00;;;;;;;";1093.8695098973392;0;516.0;262.05;336.0;13.82;60.2;1.72
"2022-03-19 13:00:00;;;;;;;";1093.8695098973392;0;513.0;368.35;281.0;14.19;56.0;1.45
"2022-03-19 14:00:00;;;;;;;";1093.8695098973392;0;224.0;17.0;215.0;14.41;56.0;1.31
"2022-03-19 15:00:00;;;;;;;";1093.8695098973392;0;126.0;2.55;125.0;14.33;58.1;1.38
"2022-03-19 16:00:00;;;;;;;";1093.8695098973392;0;75.0;8.76;73.0;13.94;62.55;1.52
"2022-03-19 17:00:00;;;;;;;";1093.8695098973392;0;7.0;0.0;7.0;12.88;69.45;1.86
"2022-03-19 18:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;11.1;74.45;1.79
"2022-03-19 19:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;10.41;80.05;1.1
"2022-03-19 20:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;11.05;74.45;0.48
"2022-03-19 21:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;10.52;74.4;0.62
"2022-03-19 22:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;9.84;79.9;0.69
"2022-03-19 23:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;7.85;89.0;1.24
"2022-03-20 00:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;6.65;89.0;1.72
"2022-03-20 01:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;6.07;92.3;1.59
"2022-03-20 02:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;5.34;92.3;1.66
"2022-03-20 03:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;5.18;95.75;1.72
"2022-03-20 04:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;5.44;92.3;1.72
"2022-03-20 05:00:00;;;;;;;";1093.8695098973392;0;0.0;0.0;0.0;5.66;95.75;1.59
"2022-03-20 06:00:00;;;;;;;";1093.8695098973392;0;19.0;0.0;19.0;5.69;95.75;1.17
"2022-03-20 07:00:00;;;;;;;";1093.8695098973392;0;101.0;6.6;99.0;7.94;95.8;1.03
"2022-03-20 08:00:00;;;;;;;";1093.8695098973392;0;169.0;8.74;165.0;10.52;83.0;1.1
"2022-03-20 09:00:00;;;;;;;";1093.8695098973392;0;143.0;0.0;143.0;11.0;83.05;0.83
"2022-03-20 10:00:00;;;;;;;";1093.8695098973392;0;134.0;0.0;134.0;12.26;77.35;0.76
"2022-03-20 11:00:00;;;;;;;";1093.8695098973392;0;161.0;0.0;161.0;13.08;72.1;0.76
"2022-03-20 12:00:00;;;;;;;";1093.8695098973392;0;125.0;0.0;125.0;13.22;69.55;0.9
"2022-03-20 13:00:00;;;;;;;";1093.8695098973392;0;95.0;0.0;95.0;13.22;72.1;1.03
"2022-03-20 14:00:00;;;;;;;";1093.8695098973392;0;88.0;0.0;88.0;13.32;69.55;0.97
"2022-03-20 15:00:00;;;;;;;";1093.8695098973392;0;64.0;0.0;64.0;13.18;69.55;0.9
