";ghi;dni;dhi;temp_air;rh;ws10;TECHNOLOGYNAME_hydro_inflow";Hydro_Reservoir_inflow;PumpedHydro_Closed_inflow;ghi;dni;dhi;temp_air;rh;ws10
"2022-04-02 10:00:00;;;;;;;";0.0;0;478.0;90.11;405.0;13.8;80.45;3.66
"2022-04-02 11:00:00;;;;;;;";0.0;0;151.0;0.0;151.0;14.68;77.75;3.79
"2022-04-02 12:00:00;;;;;;;";0.0;0;514.0;122.49;414.0;15.03;75.0;4.97
"2022-04-02 13:00:00;;;;;;;";0.0;0;221.0;0.0;221.0;13.99;74.95;6.48
"2022-04-02 14:00:00;;;;;;;";0.0;0;369.0;108.42;302.0;14.0;74.95;6.41
"2022-04-02 15:00:00;;;;;;;";0.0;0;289.0;161.98;215.0;13.85;77.65;5.79
"2022-04-02 16:00:00;;;;;;;";0.0;0;50.0;0.0;50.0;13.34;77.6;5.72
"2022-04-02 17:00:00;;;;;;;";0.0;0;3.0;0.0;3.0;12.5;83.25;5.59
"2022-04-02 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.91;86.2;5.17
"2022-04-02 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.87;89.35;5.93
"2022-04-02 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.71;89.3;5.86
"2022-04-02 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.66;89.3;5.66
"2022-04-02 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.5;92.55;5.72
"2022-04-02 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.47;92.55;5.86
"2022-04-03 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.37;89.3;5.86
"2022-04-03 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.35;92.55;5.66
"2022-04-03 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.24;95.9;5.59
"2022-04-03 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.98;92.55;5.93
"2022-04-03 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.99;95.9;5.38
"2022-04-03 05:00:00;;;;;;;";0.0;0;9.0;0.0;9.0;11.22;92.55;4.83
"2022-04-03 06:00:00;;;;;;;";0.0;0;114.0;56.03;100.0;11.71;92.55;4.34
"2022-04-03 07:00:00;;;;;;;";0.0;0;176.0;15.88;169.0;12.21;92.6;5.31
"2022-04-03 08:00:00;;;;;;;";0.0;0;310.0;52.85;278.0;12.77;95.95;5.45
"2022-04-03 09:00:00;;;;;;;";0.0;0;66.0;0.0;66.0;12.84;89.4;5.79
"2022-04-03 10:00:00;;;;;;;";0.0;0;173.0;0.0;173.0;13.57;89.45;5.52
"2022-04-03 11:00:00;;;;;;;";0.0;0;269.0;0.0;269.0;14.1;86.4;5.38
"2022-04-03 12:00:00;;;;;;;";0.0;0;246.0;0.0;246.0;14.26;86.4;5.24
"2022-04-03 13:00:00;;;;;;;";0.0;0;175.0;0.0;175.0;14.17;83.4;4.9
"2022-04-03 14:00:00;;;;;;;";0.0;0;365.0;101.45;302.0;14.19;86.4;4.28
"2022-04-03 15:00:00;;;;;;;";0.0;0;333.0;274.05;207.0;13.9;83.4;3.86
"2022-04-03 16:00:00;;;;;;;";0.0;0;105.0;22.13;99.0;13.36;86.35;3.86
"2022-04-03 17:00:00;;;;;;;";0.0;0;3.0;0.0;3.0;12.5;86.25;3.31
"2022-04-03 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.04;89.35;2.97
"2022-04-03 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.27;83.15;3.1
"2022-04-03 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.15;83.15;3.38
"2022-04-03 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.97;80.2;3.59
"2022-04-03 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.87;80.2;3.79
"2022-04-03 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.58;83.1;3.93
"2022-04-04 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.44;86.15;4.0
"2022-04-04 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.18;89.3;3.93
"2022-04-04 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.01;89.3;3.93
"2022-04-04 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.04;89.3;3.45
"2022-04-04 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.89;89.3;3.24
"2022-04-04 05:00:00;;;;;;;";0.0;0;9.0;0.0;9.0;11.07;92.55;3.52
"2022-04-04 06:00:00;;;;;;;";0.0;0;185.0;345.3;97.0;11.46;89.3;3.72
"2022-04-04 07:00:00;;;;;;;";0.0;0;180.0;17.96;172.0;12.57;86.25;5.24
"2022-04-04 08:00:00;;;;;;;";0.0;0;443.0;249.2;291.0;13.52;77.6;5.59
"2022-04-04 09:00:00;;;;;;;";0.0;0;114.0;0.0;114.0;14.73;72.4;5.59
"2022-04-04 10:00:00;;;;;;;";0.0;0;648.0;314.21;391.0;15.62;69.9;5.45
"2022-04-04 11:00:00;;;;;;;";0.0;0;881.0;827.35;180.0;16.43;67.65;5.72
"2022-04-04 12:00:00;;;;;;;";0.0;0;588.0;208.98;416.0;16.77;70.1;5.86
"2022-04-04 13:00:00;;;;;;;";0.0;0;569.0;279.83;360.0;16.89;67.75;6.14
"2022-04-04 14:00:00;;;;;;;";0.0;0;380.0;118.6;306.0;16.67;67.65;6.14
"2022-04-04 15:00:00;;;;;;;";0.0;0;314.0;213.98;215.0;16.27;67.55;6.0
"2022-04-04 16:00:00;;;;;;;";0.0;0;202.0;357.67;104.0;15.94;65.15;5.31
"2022-04-04 17:00:00;;;;;;;";0.0;0;30.0;98.87;23.0;15.23;72.4;4.76
"2022-04-04 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.37;75.0;4.69
"2022-04-04 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.68;80.4;4.14
"2022-04-04 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.28;83.25;3.66
"2022-04-04 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.87;83.25;3.1
"2022-04-04 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.45;86.25;2.69
"2022-04-04 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.04;89.35;2.41
"2022-04-05 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.54;92.55;2.07
"2022-04-05 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.92;95.9;1.72
"2022-04-05 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.27;95.9;1.59
"2022-04-05 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.77;99.4;1.45
"2022-04-05 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.42;99.4;1.38
"2022-04-05 05:00:00;;;;;;;";0.0;0;9.0;0.0;9.0;9.15;100.0;1.24
"2022-04-05 06:00:00;;;;;;;";0.0;0;134.0;92.38;110.0;10.26;99.4;0.83
"2022-04-05 07:00:00;;;;;;;";0.0;0;325.0;266.54;205.0;13.08;86.3;0.76
"2022-04-05 08:00:00;;;;;;;";0.0;0;376.0;118.82;303.0;14.93;77.75;0.69
"2022-04-05 09:00:00;;;;;;;";0.0;0;594.0;331.94;348.0;16.31;72.55;1.38
"2022-04-05 10:00:00;;;;;;;";0.0;0;778.0;593.86;290.0;17.27;70.2;2.48
"2022-04-05 11:00:00;;;;;;;";0.0;0;869.0;763.98;219.0;17.78;70.3;3.31
"2022-04-05 12:00:00;;;;;;;";0.0;0;873.0;853.18;168.0;18.07;67.95;3.93
"2022-04-05 13:00:00;;;;;;;";0.0;0;774.0;812.06;165.0;18.05;67.95;4.34
"2022-04-05 14:00:00;;;;;;;";0.0;0;628.0;765.69;148.0;17.67;70.3;4.55
"2022-04-05 15:00:00;;;;;;;";0.0;0;430.0;640.12;132.0;17.31;72.7;4.41
"2022-04-05 16:00:00;;;;;;;";0.0;0;213.0;408.11;100.0;16.78;75.25;4.07
"2022-04-05 17:00:00;;;;;;;";0.0;0;33.0;135.52;23.0;16.0;77.85;3.93
"2022-04-05 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.0;83.45;3.52
"2022-04-05 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.42;86.45;3.1
"2022-04-05 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.98;89.5;2.62
"2022-04-05 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.48;89.45;2.0
"2022-04-05 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.77;95.95;1.38
"2022-04-05 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.38;95.95;0.83
"2022-04-06 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.56;95.95;0.41
"2022-04-06 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.24;99.4;0.55
"2022-04-06 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.57;99.4;0.48
"2022-04-06 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.31;95.9;0.48
"2022-04-06 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.02;99.4;1.59
"2022-04-06 05:00:00;;;;;;;";0.0;0;15.0;16.35;14.0;9.57;99.4;1.72
"2022-04-06 06:00:00;;;;;;;";0.0;0;162.0;181.35;114.0;11.26;99.35;1.31
"2022-04-06 07:00:00;;;;;;;";0.0;0;388.0;490.26;165.0;13.27;92.65;0.9
"2022-04-06 08:00:00;;;;;;;";0.0;0;551.0;518.79;230.0;14.3;89.5;0.97
"2022-04-06 09:00:00;;;;;;;";0.0;0;751.0;755.54;188.0;15.84;77.85;1.1
"2022-04-06 10:00:00;;;;;;;";0.0;0;828.0;726.84;228.0;17.02;70.2;1.52
"2022-04-06 11:00:00;;;;;;;";0.0;0;868.0;750.35;227.0;17.7;65.45;1.93
"2022-04-06 12:00:00;;;;;;;";0.0;0;754.0;511.13;330.0;17.98;61.05;2.21
"2022-04-06 13:00:00;;;;;;;";0.0;0;405.0;58.44;361.0;18.08;58.9;2.07
"2022-04-06 14:00:00;;;;;;;";0.0;0;539.0;447.78;257.0;18.11;58.9;1.93
"2022-04-06 15:00:00;;;;;;;";0.0;0;388.0;439.82;182.0;17.98;58.9;1.72
"2022-04-06 16:00:00;;;;;;;";0.0;0;220.0;436.09;98.0;17.55;60.95;1.93
"2022-04-06 17:00:00;;;;;;;";0.0;0;13.0;0.0;13.0;16.65;70.1;1.86
"2022-04-06 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.58;77.8;1.72
"2022-04-06 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.3;86.4;0.9
"2022-04-06 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.63;83.45;0.48
"2022-04-06 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.49;89.45;0.9
"2022-04-06 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.66;92.6;1.17
"2022-04-06 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.31;89.4;1.1
"2022-04-07 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.98;92.6;1.03
"2022-04-07 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.53;95.9;1.17
"2022-04-07 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.52;95.9;1.38
"2022-04-07 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.76;95.9;1.86
"2022-04-07 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.98;92.6;2.48
"2022-04-07 05:00:00;;;;;;;";0.0;0;6.0;0.0;6.0;12.16;92.6;3.1
"2022-04-07 06:00:00;;;;;;;";0.0;0;206.0;415.53;94.0;12.84;89.4;3.31
"2022-04-07 07:00:00;;;;;;;";0.0;0;394.0;511.46;159.0;15.06;80.55;2.55
"2022-04-07 08:00:00;;;;;;;";0.0;0;614.0;746.31;149.0;16.51;67.65;2.07
"2022-04-07 09:00:00;;;;;;;";0.0;0;597.0;336.37;345.0;17.68;60.95;1.66
"2022-04-07 10:00:00;;;;;;;";0.0;0;855.0;816.45;178.0;18.48;56.95;1.03
"2022-04-07 11:00:00;;;;;;;";0.0;0;880.0;797.5;196.0;18.91;55.05;0.69
"2022-04-07 12:00:00;;;;;;;";0.0;0;855.0;804.61;185.0;19.11;59.15;1.03
"2022-04-07 13:00:00;;;;;;;";0.0;0;745.0;716.99;203.0;19.29;59.15;1.45
"2022-04-07 14:00:00;;;;;;;";0.0;0;478.0;289.27;295.0;19.36;57.2;1.66
"2022-04-07 15:00:00;;;;;;;";0.0;0;352.0;309.85;206.0;19.18;59.15;1.59
"2022-04-07 16:00:00;;;;;;;";0.0;0;140.0;74.31;119.0;18.6;59.05;1.03
"2022-04-07 17:00:00;;;;;;;";0.0;0;22.0;12.54;21.0;17.69;65.45;0.9
"2022-04-07 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.41;70.1;1.38
"2022-04-07 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.55;86.45;2.34
"2022-04-07 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.96;89.5;2.07
"2022-04-07 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.37;89.45;1.79
"2022-04-07 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.76;95.95;1.52
"2022-04-07 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.18;99.4;1.72
"2022-04-08 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.63;99.4;1.86
"2022-04-08 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.34;95.9;1.86
"2022-04-08 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.04;95.9;1.79
"2022-04-08 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.75;95.9;1.72
"2022-04-08 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.39;95.9;1.79
"2022-04-08 05:00:00;;;;;;;";0.0;0;22.0;28.09;20.0;10.21;95.9;1.86
"2022-04-08 06:00:00;;;;;;;";0.0;0;217.0;448.35;94.0;11.56;92.55;1.72
"2022-04-08 07:00:00;;;;;;;";0.0;0;431.0;650.83;129.0;14.32;83.45;1.52
"2022-04-08 08:00:00;;;;;;;";0.0;0;611.0;706.18;168.0;16.21;72.55;1.72
"2022-04-08 09:00:00;;;;;;;";0.0;0;782.0;824.57;161.0;17.53;60.95;1.86
"2022-04-08 10:00:00;;;;;;;";0.0;0;857.0;788.87;200.0;18.44;54.95;1.79
"2022-04-08 11:00:00;;;;;;;";0.0;0;803.0;555.14;325.0;18.86;53.15;1.72
"2022-04-08 12:00:00;;;;;;;";0.0;0;728.0;436.7;363.0;19.11;53.15;2.07
"2022-04-08 13:00:00;;;;;;;";0.0;0;759.0;732.67;203.0;19.18;53.15;2.28
"2022-04-08 14:00:00;;;;;;;";0.0;0;525.0;391.85;276.0;18.88;53.15;2.48
"2022-04-08 15:00:00;;;;;;;";0.0;0;315.0;189.88;225.0;18.33;56.85;2.76
"2022-04-08 16:00:00;;;;;;;";0.0;0;86.0;3.5;85.0;17.34;65.45;3.03
"2022-04-08 17:00:00;;;;;;;";0.0;0;25.0;24.18;23.0;16.22;77.85;3.17
"2022-04-08 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.21;83.45;2.76
"2022-04-08 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.69;83.45;2.69
"2022-04-08 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.28;86.4;2.21
"2022-04-08 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.9;86.4;1.93
"2022-04-08 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.62;89.45;1.52
"2022-04-08 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.75;95.95;1.1
"2022-04-09 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.44;95.95;0.76
"2022-04-09 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.3;92.6;0.69
"2022-04-09 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.07;99.35;1.31
"2022-04-09 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.64;99.4;1.86
"2022-04-09 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.15;95.9;2.0
"2022-04-09 05:00:00;;;;;;;";0.0;0;4.0;0.0;4.0;11.32;92.55;2.0
"2022-04-09 06:00:00;;;;;;;";0.0;0;97.0;10.75;94.0;11.9;92.6;1.38
"2022-04-09 07:00:00;;;;;;;";0.0;0;137.0;0.0;137.0;14.36;77.75;1.93
"2022-04-09 08:00:00;;;;;;;";0.0;0;157.0;0.0;157.0;15.74;72.45;1.93
"2022-04-09 09:00:00;;;;;;;";0.0;0;352.0;26.42;332.0;16.73;65.25;1.52
"2022-04-09 10:00:00;;;;;;;";0.0;0;645.0;278.57;412.0;17.28;63.05;0.76
"2022-04-09 11:00:00;;;;;;;";0.0;0;519.0;93.71;438.0;17.75;60.95;0.69
"2022-04-09 12:00:00;;;;;;;";0.0;0;431.0;42.91;395.0;18.15;58.9;1.52
"2022-04-09 13:00:00;;;;;;;";0.0;0;620.0;351.82;352.0;18.21;58.9;2.28
"2022-04-09 14:00:00;;;;;;;";0.0;0;267.0;14.1;258.0;18.2;58.9;2.76
"2022-04-09 15:00:00;;;;;;;";0.0;0;273.0;102.78;224.0;17.81;63.2;3.17
"2022-04-09 16:00:00;;;;;;;";0.0;0;84.0;3.47;83.0;17.55;63.2;3.03
"2022-04-09 17:00:00;;;;;;;";0.0;0;41.0;140.11;29.0;16.91;67.75;3.03
"2022-04-09 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.05;72.55;2.41
"2022-04-09 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.58;69.9;2.62
"2022-04-09 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.12;75.0;2.69
"2022-04-09 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.61;75.0;2.34
"2022-04-09 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.12;80.45;2.21
"2022-04-09 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.77;86.35;2.62
"2022-04-10 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.39;86.35;2.9
"2022-04-10 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.01;86.3;2.55
"2022-04-10 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.79;86.3;1.72
"2022-04-10 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.27;92.6;1.45
"2022-04-10 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.87;92.6;1.72
"2022-04-10 05:00:00;;;;;;;";0.0;0;24.0;24.67;22.0;11.53;95.9;2.0
"2022-04-10 06:00:00;;;;;;;";0.0;0;191.0;253.7;119.0;12.29;89.4;1.86
"2022-04-10 07:00:00;;;;;;;";0.0;0;421.0;570.87;151.0;14.76;80.55;1.31
"2022-04-10 08:00:00;;;;;;;";0.0;0;621.0;717.35;165.0;16.37;72.65;0.97
"2022-04-10 09:00:00;;;;;;;";0.0;0;766.0;757.06;190.0;17.51;65.45;0.76
"2022-04-10 10:00:00;;;;;;;";0.0;0;861.0;785.77;201.0;18.25;61.05;1.66
"2022-04-10 11:00:00;;;;;;;";0.0;0;910.0;840.27;181.0;18.65;56.95;2.34
"2022-04-10 12:00:00;;;;;;;";0.0;0;868.0;801.77;193.0;18.81;54.95;2.83
"2022-04-10 13:00:00;;;;;;;";0.0;0;766.0;744.19;197.0;18.61;53.0;3.45
"2022-04-10 14:00:00;;;;;;;";0.0;0;617.0;680.21;181.0;18.12;54.85;3.93
"2022-04-10 15:00:00;;;;;;;";0.0;0;429.0;573.56;154.0;17.51;56.75;3.86
"2022-04-10 16:00:00;;;;;;;";0.0;0;223.0;398.55;107.0;16.88;60.85;3.45
"2022-04-10 17:00:00;;;;;;;";0.0;0;38.0;90.3;30.0;16.32;67.55;3.1
"2022-04-10 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.62;72.45;2.55
"2022-04-10 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.73;72.4;2.69
"2022-04-10 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.18;77.65;2.21
"2022-04-10 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.53;80.4;1.72
"2022-04-10 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.63;86.25;1.45
"2022-04-10 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.66;89.3;1.24
"2022-04-11 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.25;92.55;1.03
"2022-04-11 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.81;89.3;0.97
"2022-04-11 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.42;89.25;1.17
"2022-04-11 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.92;92.5;1.31
"2022-04-11 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.76;89.2;1.31
"2022-04-11 05:00:00;;;;;;;";0.0;0;32.0;58.17;27.0;9.66;92.45;1.31
"2022-04-11 06:00:00;;;;;;;";0.0;0;235.0;488.81;94.0;11.13;92.55;0.97
"2022-04-11 07:00:00;;;;;;;";0.0;0;448.0;668.28;129.0;14.65;80.55;2.0
"2022-04-11 08:00:00;;;;;;;";0.0;0;638.0;759.67;152.0;16.39;70.1;1.79
"2022-04-11 09:00:00;;;;;;;";0.0;0;790.0;816.11;166.0;17.76;63.2;2.21
"2022-04-11 10:00:00;;;;;;;";0.0;0;883.0;835.9;178.0;18.53;59.05;3.17
"2022-04-11 11:00:00;;;;;;;";0.0;0;896.0;784.36;213.0;18.83;61.2;3.93
"2022-04-11 12:00:00;;;;;;;";0.0;0;831.0;678.23;258.0;18.97;59.15;4.28
"2022-04-11 13:00:00;;;;;;;";0.0;0;755.0;693.26;223.0;18.94;59.15;4.48
"2022-04-11 14:00:00;;;;;;;";0.0;0;640.0;751.92;156.0;18.74;61.2;4.62
"2022-04-11 15:00:00;;;;;;;";0.0;0;348.0;261.32;222.0;18.48;61.2;4.62
"2022-04-11 16:00:00;;;;;;;";0.0;0;169.0;136.13;129.0;17.94;63.3;4.48
"2022-04-11 17:00:00;;;;;;;";0.0;0;37.0;76.48;30.0;17.22;70.2;4.07
"2022-04-11 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.19;77.85;3.66
"2022-04-11 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.45;77.8;3.24
"2022-04-11 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.92;80.55;2.83
"2022-04-11 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.38;77.75;2.62
"2022-04-11 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.83;80.45;2.48
"2022-04-11 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.41;83.35;2.41
"2022-04-12 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.94;86.3;2.28
"2022-04-12 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.53;86.25;2.14
"2022-04-12 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.09;89.35;2.07
"2022-04-12 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.8;89.35;2.28
"2022-04-12 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.7;92.55;2.55
"2022-04-12 05:00:00;;;;;;;";0.0;0;29.0;22.03;27.0;11.74;92.55;2.76
"2022-04-12 06:00:00;;;;;;;";0.0;0;179.0;170.62;129.0;12.76;89.4;2.48
"2022-04-12 07:00:00;;;;;;;";0.0;0;364.0;309.34;215.0;15.21;80.55;2.62
"2022-04-12 08:00:00;;;;;;;";0.0;0;651.0;779.78;149.0;17.1;63.05;2.48
"2022-04-12 09:00:00;;;;;;;";0.0;0;832.0;915.0;129.0;18.65;54.95;2.14
"2022-04-12 10:00:00;;;;;;;";0.0;0;911.0;891.59;156.0;19.79;51.4;2.21
"2022-04-12 11:00:00;;;;;;;";0.0;0;780.0;468.02;371.0;20.37;49.8;2.9
"2022-04-12 12:00:00;;;;;;;";0.0;0;893.0;844.59;177.0;20.58;49.8;3.79
"2022-04-12 13:00:00;;;;;;;";0.0;0;798.0;815.44;170.0;20.53;49.8;4.41
"2022-04-12 14:00:00;;;;;;;";0.0;0;651.0;772.02;152.0;20.39;48.05;4.55
"2022-04-12 15:00:00;;;;;;;";0.0;0;457.0;672.39;131.0;20.07;49.7;4.48
"2022-04-12 16:00:00;;;;;;;";0.0;0;247.0;515.86;94.0;19.48;51.4;4.41
"2022-04-12 17:00:00;;;;;;;";0.0;0;48.0;169.41;32.0;18.52;56.95;4.28
"2022-04-12 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.23;63.05;4.0
"2022-04-12 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.32;67.55;3.31
"2022-04-12 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.41;72.45;3.17
"2022-04-12 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.63;75.0;2.97
"2022-04-12 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.92;77.65;2.83
"2022-04-12 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.35;80.4;2.69
"2022-04-13 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.85;83.25;2.48
"2022-04-13 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.37;86.25;2.28
"2022-04-13 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.04;92.6;2.34
"2022-04-13 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.86;92.6;2.48
"2022-04-13 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.8;92.6;2.55
"2022-04-13 05:00:00;;;;;;;";0.0;0;42.0;94.18;33.0;11.64;92.55;2.34
"2022-04-13 06:00:00;;;;;;;";0.0;0;252.0;537.63;92.0;12.63;89.4;1.93
"2022-04-13 07:00:00;;;;;;;";0.0;0;465.0;699.68;125.0;15.08;80.55;1.72
"2022-04-13 08:00:00;;;;;;;";0.0;0;655.0;781.19;149.0;16.83;65.35;2.28
"2022-04-13 09:00:00;;;;;;;";0.0;0;803.0;826.48;165.0;17.95;61.05;2.9
"2022-04-13 10:00:00;;;;;;;";0.0;0;896.0;844.57;178.0;18.83;59.05;3.52
"2022-04-13 11:00:00;;;;;;;";0.0;0;939.0;878.02;169.0;19.26;59.15;4.21
"2022-04-13 12:00:00;;;;;;;";0.0;0;896.0;845.28;177.0;19.32;59.15;4.69
"2022-04-13 13:00:00;;;;;;;";0.0;0;800.0;815.17;170.0;19.19;61.3;5.03
"2022-04-13 14:00:00;;;;;;;";0.0;0;643.0;734.98;166.0;18.85;65.65;5.1
"2022-04-13 15:00:00;;;;;;;";0.0;0;452.0;635.91;142.0;18.38;65.65;4.97
"2022-04-13 16:00:00;;;;;;;";0.0;0;248.0;507.79;96.0;17.66;70.3;4.76
"2022-04-13 17:00:00;;;;;;;";0.0;0;51.0;184.89;33.0;16.81;75.25;4.41
