year,2019,2019,2019,2019,2019,2019,2019,2040,2040,2040,2040,2040,2040,2040,2050,2050,2050,2050,2050,2050,2050
zone,CALA,CNOR,CSUD,NORD,SARD,SICI,SUD,CALA,CNOR,CSUD,NORD,SARD,SICI,SUD,CALA,CNOR,CSUD,NORD,SARD,SICI,SUD
hour,,,,,,,,,,,,,,,,,,,,,
14,711.195279633092,2621.8573009304905,5317.970010642861,16443.04811063557,943.0268049453884,2094.1294181679864,1516.0603060499395,908.9763832899787,3377.4500123952175,6777.924586024495,21250.07740887164,1204.4253328581133,2678.3032028801613,1921.2712768118304,1068.3791400060334,3907.622668379544,8011.0296573634305,24426.709868385256,1417.6444778648154,3143.751689591124,2296.691140616774
15,660.0112735153182,2465.5093440504916,5006.189408741736,15634.335217649068,875.408552190274,1907.26526119852,1295.4653188020204,843.8097463377113,3178.389957251958,6383.254046274381,20210.37972706158,1118.4574433519547,2441.415216165492,1642.329580012323,991.1942743188623,3671.8522998842514,7538.192390431192,23218.966910296913,1315.5333401155508,2860.7623280979383,1961.7909798091396
16,660.6215574816683,2421.3324905978598,4833.513020148482,15338.260639051765,852.9904938621706,1803.654699178164,1342.3303315541013,844.463850065635,3122.833129658078,6166.189284775061,19832.494590699564,1089.9983919274566,2310.6578739752713,1701.7558832128161,992.2585984082422,3604.4273968566968,7274.535992024619,22773.577318679243,1281.6296160195666,2703.1619024267284,2032.7458190015057
17,668.5558475657926,2522.8485853810153,4898.963252467596,15991.890143661583,874.7807855026872,1905.4566080662078,1553.445369810344,854.7965907458258,3254.649488200511,6252.932460526989,20678.06648273588,1118.0536490499471,2441.220491929059,1969.250792814295,1003.9527881847928,3754.5033859756395,7369.234529872668,23743.56127152863,1314.1232364994873,2855.564561235075,2352.620336578602
18,717.0767147592787,2768.500593924169,5284.639503797954,17529.971185907223,937.5293298983183,2092.5789093779176,1856.580408066586,916.8594943102653,3571.337957029462,6747.117033780052,22659.983340672767,1198.3487956785962,2680.93107666952,2353.1617024157736,1076.7854246708591,4120.340112085167,7947.140737043097,26035.245580370774,1408.2729947286728,3136.020623776385,2812.129854155699
19,739.7141437676911,2855.34243873259,5401.506124710322,18032.16237612784,972.5994271118238,2156.052504327028,1898.710433570748,945.5279683782844,3682.6639156163938,6897.516971031299,23300.702687261037,1242.8792147194267,2762.0377211939685,2406.7343088167595,1111.1018436485142,4250.405538763926,8121.490673297717,26790.976166749486,1461.2992015553127,3231.3945595983605,2875.73953254043
20,784.0455635994424,2907.9202318778543,5496.321911402451,18003.625747349433,981.0990382578017,2172.6226739237177,1894.420408066586,1001.0224870179024,3745.993460517633,7015.847192780506,23238.069596364938,1252.981538556106,2781.471096597516,2401.033702415774,1179.063464095413,4333.9246078284505,8267.26980477205,26778.764433808137,1474.959374248752,3258.331581536607,2869.5498541556985
21,785.3215574816683,2851.187464665224,5476.419503797953,17442.876242739618,981.4207855026873,2191.914359984785,1907.7553953145054,1002.2238500656348,3672.0285226372357,6989.741033780052,22510.00170432862,1252.965649049947,2804.9111231681773,2417.767399215281,1181.4835984082422,4250.403967810311,8238.155737043096,25949.72048095875,1475.9432364994873,3288.737858550236,2889.945014963333
22,733.6938445069057,2753.6000508546977,5266.025522809197,16904.926755284894,945.4169021588939,2151.4305954389847,1933.9804080665863,936.9972722696922,3549.8972122617197,6725.886431281185,21835.23669296214,1207.6117518989433,2754.4191032401814,2451.0817024157736,1103.0378553412074,4100.764355700093,7916.178406365478,25126.612266289674,1421.0806846914554,3226.4569007900145,2929.5798541556987
23,689.806131532143,2589.0865249725916,5057.41274562269,16012.774557128821,893.3790382578018,2059.3468308931842,1771.440408066586,881.5626944737495,3343.2958053298757,6464.748908282546,20714.02224977667,1142.0055385561056,2638.6470833121853,2245.4497024157736,1036.3371122741726,3849.3348017733415,7596.360609552335,23764.07884742943,1341.8493742487522,3085.875943029792,2682.934854155699
24,629.6338445069057,2397.071154282065,4719.155755128311,14955.71726783017,822.8590382578018,1928.5241903880951,1613.200408066586,805.3492722696922,3100.440439811099,6037.973607033113,19375.063681595664,1052.7895385561055,2473.2217477646304,2045.257702415774,945.1328553412073,3557.884821167831,7081.7169442135255,22161.999051620594,1234.839374248752,2887.26583661199,2442.814854155699
25,579.6984185573803,2284.230033566274,4439.224181744053,14355.79897059606,772.9052521275139,1793.9925043270282,1355.200408066586,742.3521166778069,2959.675474247825,5687.0731635347,18627.290016817453,989.9500604459321,2303.989721193969,1718.857702415774,869.1513692071378,3384.3204030025026,6653.13368126486,21238.541423330225,1158.6180292673603,2681.9895595983608,2051.314854155699
26,539.5281345910299,2204.9379904462735,4193.17080265642,13943.067450115323,737.5134076691228,1686.5313802863166,1202.5553953145052,691.6500129498833,2860.6235293910836,5378.337100785948,18112.18393158673,945.4355309112603,2168.683036813528,1525.6073992152808,808.057045117758,3262.520771497795,6276.773617519478,20603.98680551777,1104.6079601899846,2518.168708255941,1819.8450149633334
27,499.10813459102997,2135.350395612589,4117.275015964291,13692.064739413974,718.9574854399274,1621.8260992761388,1101.5103825624244,640.5140129498833,2773.0519707596527,5283.942879036742,17796.294499767733,922.0902661439245,2086.984365718418,1397.6370960147876,746.722045117758,3156.3809072592185,6159.704486045145,20221.161601326603,1076.297925651297,2419.793495420336,1666.6751757709676
28,508.5958475657927,2119.951878374695,4064.5380254699126,13619.24812779066,709.8035048826284,1594.4087397812277,1049.4853698103436,652.4285907458259,2753.305432834756,5218.383577787309,17702.10028954148,910.5419499520906,2052.217701265973,1331.6827928142948,761.2227881847926,3133.3258296812623,6078.320820706334,20113.095606565563,1062.369167016625,2378.2836018381386,1587.8903365786023
29,492.2558475657927,2126.9857663031153,4095.6816368766586,13852.767450115321,717.6015632107318,1598.7087397812277,1074.000357058263,631.7565907458259,2762.403336278429,5259.17481628799,17997.943931586728,920.5050013765888,2057.6577012659727,1362.560489613802,736.4277881847927,3143.76588786473,6123.949422299764,20466.96180551777,1074.087891112609,2384.8086018381387,1625.2504973862365
30,520.3029926078549,2278.0922404210096,4388.049461591276,14789.610508231886,752.7877770804439,1671.7449752354273,1166.455344306182,667.3869610859214,2955.0979293465844,5632.067833039463,19193.522982718016,965.3775232664151,2150.781681337977,1479.390186413309,778.8148830730681,3371.271333937978,6564.06889241886,21876.421779322984,1127.0615461312175,2494.787644077917,1765.705658193871
31,615.9295697172164,2595.549817966271,4991.9821015148855,16860.236624465015,827.7081659344661,1816.9574461438267,1378.4503315541015,788.7491239701698,3359.8397499641205,6400.981167791844,21833.833084980593,1060.811199429736,2335.9416414819852,1747.4518832128163,923.4733297825837,3849.3372454789646,7474.796497995858,24994.186726933418,1239.9863734377784,2713.4407285574725,2087.5558190015054
32,686.089001784516,2898.324067941006,5551.011130031753,18931.654261178883,916.5784575749828,1957.7284005878487,1650.6453188020205,877.7449165143227,3744.810149919622,7111.695264043547,24468.097272473893,1173.7304565522263,2514.9189504588785,2091.6735800123233,1029.6596816038243,4306.522807919147,8319.015501979431,28121.411292356297,1374.2699939176991,2926.014557961646,2500.7559798091397
33,756.0264307929284,3170.627214488374,6096.895343339622,20405.46951745152,1004.4145742311895,2170.0457600827594,1972.2952932978592,966.2533905823417,4089.6373223257424,7803.9250422943405,26335.546766790652,1285.0485594012225,2783.6056149113238,2498.324973611337,1135.7511005814792,4719.337904891593,9145.461370505098,30354.439685021753,1507.3274421096671,3248.0994515438433,2989.1613014244085
34,816.2818567424539,3351.716111061007,6557.794139537374,21379.20442630894,1068.2444770176837,2348.2321651336492,2194.1852677936977,1042.306546174227,4317.142094776362,8386.551962794112,27558.31464179512,1365.6381403603928,3008.226970386875,2778.7683672103517,1227.3925867155488,4995.997439423855,9845.391836640621,31842.71330807317,1604.3762352830272,3519.430515721868,3326.1866230396777
35,848.4901376499171,3493.181680063114,6873.169324328379,21565.45288867311,1091.5382631479715,2418.0196942252496,2256.5502295374545,1082.7293314260169,4493.3234465649475,8783.683644793206,27776.52967589456,1394.7496184705658,3095.0670102428667,2857.2574576088728,1276.6469779613435,5213.931624855314,10326.128701182717,32145.737952080402,1640.1425802644187,3627.027431242312,3421.30210546258
36,834.2584185573802,3518.3118783746945,6977.383907218259,21490.319995686612,1068.0860298355583,2385.467223316851,2176.1551912812124,1064.4001166778069,4522.393432834756,8913.440787042186,27664.895994084498,1364.6894127725736,3052.4350500988585,2755.138548007394,1255.4313692071378,5255.255829681263,10486.713298792572,32051.159993992063,1605.012683880482,3579.3293467627554,3299.787587885484
37,817.4466994648434,3403.4974473768016,6924.617888207016,21258.667102700107,1066.4398159658463,2332.2747524084507,2129.7251657770507,1042.8069019295967,4374.350784623341,8844.36738954105,27355.246312274434,1362.2488908827472,2983.69108995485,2696.125941606408,1230.300760452932,5084.300015112722,10409.360629470191,31719.072035903722,1602.9340288618737,3500.3112622831995,3229.6529095007522
38,798.0549803723065,3312.3737577599613,6716.1918691957735,20554.35624273962,1061.9075826534327,2290.2622815000514,2052.7701275208083,1017.9496871813866,4256.146867449478,8578.365992039917,26446.385704328623,1356.1246851847548,2929.0911298108426,2598.3590320049293,1201.2551516987264,4949.449161755202,10095.802960147812,30671.210480958754,1596.514132477937,3438.2581778036433,3113.3583919236553
39,788.9555483050073,3290.6656198568044,6614.067655887902,20189.2958953244,1025.919427111824,2209.139248571297,1910.0201020166467,1006.2018946372339,4226.558564050304,8447.544213789122,25972.520085016324,1310.3352147194264,2825.3338274766143,2417.490425603943,1187.723799877486,4918.998541131552,9942.737091622146,30131.340711344703,1542.2092015553128,3316.4796676528777,2897.0637135389247
40,740.7955483050072,3310.52710261891,6212.969461591276,20129.955895324405,979.5374854399273,2162.1471700865636,2209.310076512485,945.2738946372339,4251.420026125407,7940.803833039464,25897.44808501633,1251.7542661439245,2765.64183411928,2795.8538192029578,1114.643799877486,4949.448463553596,9333.278892418859,30041.295711344705,1471.7129256512972,3245.454986906285,3351.5390351541937
41,758.7169834311937,3399.0707922357496,6265.181499613763,20613.598623180842,997.7559326220528,2243.0649220051405,2463.445063760404,968.3890056575203,4366.359943299271,8011.494628041732,26532.11239750516,1275.5509937317433,2869.3004653583976,3117.2275160024647,1141.3200845423119,5080.384316911115,9407.07423106362,30748.476653716178,1498.4814770538417,3366.7332842214455,3737.334195961828
42,810.650137649917,3504.235024922063,6673.923168054239,21623.932888673113,1059.570690887396,2421.3430663473837,2737.795038256242,1034.8573314260168,4504.916605240877,8536.946059045813,27850.513675894555,1355.0226622502191,3097.339063384189,3464.0389096014787,1219.2269779613432,5233.505926653707,10017.535840624192,32234.477952080408,1590.7948903016354,3634.3349852695706,4153.9645175770975
43,817.4747117003916,3491.479835254694,6664.769187065483,21578.59730214035,1102.8029241998095,2479.4125043270283,2831.545012752081,1043.6681758341315,4489.709487978016,8527.683456546947,27802.693442935342,1410.1068679482114,3171.1257211939687,3582.3703032004933,1229.3754918272737,5213.061198176555,10000.928509946574,32154.510527981205,1655.939786685572,3722.0745595983603,4296.5448391923655
44,831.373276574205,3423.6667059957485,6620.358352845244,21201.076607309922,1105.5885547884884,2490.475876449162,2860.36,1060.809064813845,4400.000053585789,8467.325741044906,27301.042204310754,1413.0128755930568,3183.189774335291,3618.6879999999996,1250.9842071624478,5114.750053901699,9938.427705166288,31609.820988753105,1660.8912007443394,3741.127113625619,4340.429999999999
45,797.0564154984932,3217.4569043073298,6390.371130031753,20039.363036648087,1090.7363214760749,2465.6634055407635,2795.86,1017.1287982016731,4136.398039855599,8173.583264043547,25815.172164545944,1393.832669895064,3150.3498141912837,3537.0879999999997,1199.2214363635524,4805.029258727648,9592.695501979431,29865.93422961697,1638.8113043604026,3705.1740291460633,4242.554999999999
46,730.7809895489678,3044.9770853304867,6015.256547141871,18884.16812779066,1033.902535345787,2332.8128435204076,2575.7000000000003,933.4596426097878,3919.054288111513,7701.106121794567,24362.836289541476,1322.2891917848906,2982.600472001063,3258.56,1098.4449502294826,4542.289510856006,9021.035904369573,28102.305606565562,1552.1499593790113,3503.2036034748535,3908.4750000000004
47,678.5429926078548,2845.131154282065,5620.822566153115,17589.770508231886,961.8947686582005,2169.759640994963,2264.38,867.5789610859215,3667.2884398110996,7204.419519295701,22736.05098271802,1231.581397482883,2776.721794263288,2864.704,1018.934883073068,4237.789821167831,8419.788573691954,26125.501779322985,1442.4248557629478,3255.308071385841,3436.065
48,591.3778506246797,2614.108007734697,5095.423769955363,16362.609152881214,881.9728269863039,1976.6702030153183,1985.7400000000002,757.3639092219597,3374.6852674049787,6540.192598795928,21184.37826680852,1130.5684489073813,2532.119136453508,2512.192,886.5977210283781,3887.614724195385,7621.983107556432,24262.384177227403,1321.033579858932,2962.6834970570503,3013.245
49,519.3321407088041,2410.034481852591,4704.490992768856,15510.085434244402,817.2091380695216,1819.329078974607,1672.7,666.5126499021507,3118.0358604731346,6048.399075797288,20120.345738392323,1049.1553898380378,2333.7084520730673,2116.16,776.9269108049288,3576.1551702686334,7025.505310743289,22951.726140554703,1222.1484417041806,2723.172645714631,2538.2250000000004
50,492.89414376769116,2311.2792921852215,4623.496409878975,15040.369170036305,779.601371381935,1709.6985169542513,1354.5,633.2719683782843,2994.0287432102728,5948.017933548308,19536.049147478356,1001.9675955360303,2195.3351098828466,1713.6,736.5668436485142,3425.2104417914807,6900.15571313343,22227.299915407708,1164.6233380881172,2556.4372200434213,2055.375
51,473.08643079292847,2314.483921494695,4449.898817483472,14747.803070958267,759.9374880381416,1641.8611574593403,1327.84,608.3013905823416,2998.1493776914967,5729.324092548762,19169.649925885624,977.2856983850265,2109.4324454304015,1679.872,706.4061005814793,3429.99546118597,6635.644780862383,21778.975705977584,1134.5557862800854,2453.592326461224,2014.9199999999998
52,528.4038598013408,2337.006887018906,4310.118215582348,14663.923748633604,753.3635074808427,1610.5543599847847,1321.82,678.3138646503608,3026.1123018417034,5552.253552798648,19063.118283840373,969.0013821931925,2069.4231231681774,1672.256,790.3125195591344,3464.795306030057,6423.807513930146,21652.179507025376,1124.5420276454136,2406.5578585502362,2005.785
53,496.5561468265782,2361.557628399959,4360.059419384597,14845.55968258158,758.8875852516472,1611.6196409949625,1364.82,638.111286854418,3057.0390328792555,5615.898632298876,19295.396136111878,976.1201174258566,2070.6097942632878,1726.6560000000002,741.8817764920996,3502.2052672410796,6499.047047794621,21924.88670073863,1132.7719931067259,2408.363071385841,2071.0350000000003
54,504.2130079022901,2442.8502145894317,4613.20543839584,15695.259352321456,794.1318574494626,1678.083797964429,1458.56,648.06355346659,3161.211722503739,5938.476029800009,20382.801397469426,1021.1636907401812,2155.177780977957,1845.248,753.189547290995,3624.0056551308608,6880.464717117002,23199.682669304886,1185.7193722213183,2508.6524328790265,2213.2799999999997
55,572.5693010453015,2720.204645587325,5085.097476418327,17745.07936947655,876.6023435169905,1839.0841903880955,1770.74,735.0436126229147,3514.8863707151536,6540.110824802277,23000.520278139265,1126.3117859443323,2360.06974776463,2240.192,856.328669911131,4041.6064696994013,7591.1000557617635,26281.503407485186,1309.9104063545194,2751.5458366119897,2686.995
56,624.9184491462506,3036.820378324166,5506.86469923182,19980.473617813725,973.8246740429092,1988.7630663473838,2177.52,801.625301439144,3917.1022327457576,7076.4773018036385,25844.306675858825,1249.8624106831548,2550.0750633841894,2754.8160000000003,935.3506976429918,4520.106954561628,8227.847258948623,29655.12396766912,1456.7915095650962,2977.91998526957,3304.2599999999998
57,696.5481651799005,3351.109636943113,6012.6059030340675,21607.02684106035,1049.3147712564148,2196.985706852473,2374.46,892.3631977112203,4314.8475017082055,7716.762381303865,27906.231096311338,1345.528829723985,2813.420398931745,3003.968,1043.906373553612,4996.866993350606,8994.736792813097,32118.465957191198,1571.1527163917362,3293.980091687373,3603.105
58,759.6610201378384,3465.353904206272,6452.220485923948,22542.06174991778,1093.8605962721049,2349.372111903362,2445.84,972.0608273711248,4457.719639677603,8270.839523552844,29080.038971315807,1401.5916754504904,3005.4017544072954,3094.2720000000004,1139.8492786653367,5172.17150848838,9664.271390422957,33548.01458024261,1639.091544103784,3526.161155865397,3711.42
59,799.6093010453015,3474.144102517853,6643.050253604835,22606.53224530796,1111.8782657461861,2370.794359984785,2535.2799999999997,1022.2756126229148,4466.117625947411,8508.320347800916,29142.947079279485,1423.833050711668,3031.2151231681773,3207.424,1200.8486699111309,5188.700713314327,9958.462852574907,33667.705627393225,1667.0804408932072,3560.177858550236,3847.14
60,808.015010961177,3509.594300829433,6787.440021285721,22563.561385347468,1114.1099157775661,2370.7166080662073,2457.88,1032.6148719427238,4508.24361221722,8687.049172048988,29070.758471333673,1426.0707421646791,3029.8284919290586,3109.5040000000004,1213.9494801345804,5245.684918140275,10182.184314726861,33623.38907244826,1671.1530963173027,3561.5695612350746,3729.69
61,798.0832918686402,3404.6291284504873,6695.329788966606,21944.79120306232,1116.6475852516471,2344.8388561476304,2484.54,1019.7256571945135,4372.794232968254,8566.577996297061,28269.702221342606,1428.7281174258567,2995.8018606899413,3143.232,1199.2588713803748,5089.519142360712,10047.030776878812,32705.816318551082,1675.6519931067255,3523.811263919914,3770.145
62,773.2541437676911,3284.6546974525945,6502.138954746369,21259.683731478515,1091.6071963976249,2274.2411042290532,2450.14,987.9599683782844,4218.223584756839,8317.99628079502,27383.06340317053,1396.3984412625357,2905.1992294508227,3099.712,1161.9968436485142,4910.733327792172,9758.764972098525,31689.52376884507,1638.4171658001649,3418.1929666047527,3717.945
63,741.7947117003916,3326.9758181683846,6337.051130031752,20934.926094764647,1033.1429241998094,2206.570149785032,2388.2200000000003,947.9241758341315,4269.772550320114,8106.127264043545,26958.527215677233,1321.9788679482115,2818.701920473929,3021.3759999999997,1114.5354918272737,4977.2877459575,9511.78550197943,31212.754203422184,1550.234786685572,3316.54413720058,3623.985
64,730.032140708804,3272.4065595494376,6264.28932432838,20735.40609476465,992.7229241998094,2156.7927902901206,2359.84,933.0726499021507,4200.603281357666,8013.379644793205,26706.111215677232,1270.8428679482115,2755.6472560214843,2985.472,1096.6519108049285,4894.637707168521,9402.188701182717,30909.994203422186,1488.899786685572,3241.1042436183825,3580.92
65,757.3858628602279,3311.070249166278,6398.539556647494,21023.486789595074,1020.0953519392338,2245.4505422086977,2543.88,968.2091831264945,4252.439198531529,8187.162820545133,27094.61045430182,1306.187911727864,2869.0978872606024,3218.304,1137.5374524027197,4949.88356052604,9601.287239030764,31318.963742650285,1529.597096722789,3374.127540933543,3860.19
66,830.4861621210133,3448.5252232336434,6791.678817483473,22151.01563368464,1078.2221490899792,2430.8139675611187,2761.46,1061.6038792350867,4431.714591510687,8691.948092548762,28564.592869053227,1381.0589478626719,3105.9391563815034,3493.5679999999998,1247.3914407100265,5152.160131479655,10189.159780862385,32978.91463263218,1616.237992701239,3652.6694548172727,4190.3550000000005
67,867.1055941883129,3418.334662875748,6762.161826989093,22262.200047151884,1122.8103046315882,2492.118124530585,2822.935038256243,1108.1676717792393,4394.516108729049,8655.764791299329,28714.788636094014,1437.728418328,3183.979143096173,3571.7509096014787,1302.682792531267,5105.180422396991,10143.011115523574,33136.45720853298,1683.5929236238633,3745.1288163104578,4283.159517577097
68,840.8893010453015,3367.1693094736447,6738.606779460984,21841.444773724157,1128.861760235957,2500.948294127275,2815.610076512485,1074.4996126229146,4326.266481224167,8620.169297546494,28155.124261107416,1444.473271699351,3193.62051849972,3562.8938192029573,1263.488669911131,5031.66439448907,10114.059442217622,32530.048077687217,1693.8431653946782,3760.320838248704,4271.564035154194
69,816.9201529443521,3182.3780250231202,6450.416547141872,20564.31526911434,1103.267390824636,2457.66526119852,2789.365114768727,1043.8219238066856,4090.027005418873,8251.634121794566,26520.7523690711,1411.4752793441962,3137.735216165492,3530.100728804436,1227.5316421792704,4754.133676892975,9681.365904369573,30613.93912483783,1655.729579453445,3695.962328097938,4231.25855273129
70,788.1795850116516,3025.767464665225,6044.618954746368,19432.741037932254,1041.4635074808425,2310.7467776628973,2559.30015302497,1007.6977163508382,3892.892522637236,7739.18028079502,25097.88485202138,1333.4813821931925,2952.4298673326057,3239.451638405915,1183.642994000511,4515.318967810312,9064.504972098526,28886.639302834206,1561.7170276454135,3472.3615831733214,3881.668070308387
71,756.8590170789512,2820.9154215452236,5623.80196425199,18064.324773724158,972.8376824651527,2150.9282941272745,2232.480204033293,968.3095088949912,3634.9925777804956,7207.956979545587,23376.628261107417,1246.9545364666867,2750.8045184997204,2826.532851207887,1135.8393458217513,4202.9893363056035,8424.581306759717,26798.488077687216,1457.2381999333659,3229.1858382487044,3385.0974270778493
72,657.6538750957761,2589.1861629262767,5145.9801585486175,16849.545451399492,891.3856435797504,1956.465653622186,1937.0552422895355,842.8624570310292,3341.695308818047,6602.761360295247,21839.37661906216,1143.8431688503547,2504.867182952165,2453.1957608093658,985.2321837770614,3851.5092975166253,7700.329505963002,24955.616878735007,1333.71571720271,2934.005731830902,2936.3269446549466
73,585.8855941883128,2460.711154282065,4741.164973757613,15912.28241043802,830.2518574494627,1811.7166080662078,1669.1403060499397,752.3916717792392,3180.9524398111,6092.477678296154,20667.72444860071,1066.8596907401811,2322.628491929059,2114.93527681183,875.947792531267,3654.4548211678307,7083.872641420908,23516.857643110096,1240.5293722213185,2713.319561235075,2528.9811406167737
74,546.8250262556123,2383.609852543117,4468.667381362109,15338.447501580595,791.1139935483704,1698.3381245305852,1524.6403570582631,703.2114643233923,3084.539225991911,5748.663837296607,19950.876573596248,1017.5734773973434,2179.755143096173,1932.6724896138019,816.3991443525075,3536.1351508741445,6669.286709149859,22635.409020058687,1180.8730617786146,2540.613816310458,2309.0704973862366
75,545.354742289262,2367.8129990904854,4319.027381362109,15087.044113203909,775.9400129910716,1616.2275625102297,1460.1204080665862,701.4693605954687,3064.886398398031,5559.351837296608,19634.894783822507,998.4091612055095,2076.1978009059526,1851.5937024157738,814.0298202631277,3511.7752478465904,6442.2167091498595,22251.49001481973,1157.8093031439425,2415.6383906392484,2210.524854155699
76,548.7947422892621,2343.5791111620642,4251.8249737576125,14987.567501580597,766.4219546629682,1567.2075625102293,1419.6804590749095,705.8213605954686,3034.0284949543584,5473.405678296154,19506.97257359625,986.2701097810113,2014.181800905953,1800.9789152177455,819.2498202631277,3475.2351896631226,6341.327641420907,22102.96902005869,1143.4805790479586,2341.253390639248,2148.519210925161
77,546.7696003060869,2366.328369781011,4282.324371856488,15193.166146229923,772.9959352202671,1572.0596409949628,1392.5655228353135,703.3183087315068,3062.941763916807,5511.759138546041,19767.907857686747,994.5544259728453,2020.5617942632878,1767.35843122021,816.1076582184378,3509.600228452101,6387.880374488669,22413.981417963103,1153.4943376826304,2348.333071385841,2106.5734068869892
78,568.4638903902113,2457.2348438989056,4481.628585164358,16105.587171320472,805.2961296472781,1654.3505954389848,1544.3305865957175,731.059049411698,3179.476356984963,5765.524916796835,20933.83383495379,1035.7432640545057,2125.555103240182,1960.0419472226747,848.6818479949885,3645.7556745253496,6688.411243014335,23784.92498862494,1202.126751335911,2472.166900790014,2336.0676028488174
