Unnamed: 0;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2022-01-04 00:00:00;13875.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 01:00:00;12631.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 02:00:00;11864.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 03:00:00;11549.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 04:00:00;11456.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 05:00:00;11686.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 06:00:00;12620.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 07:00:00;14851.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 08:00:00;17252.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 09:00:00;19109.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 10:00:00;20225.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 11:00:00;20328.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 12:00:00;20623.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 13:00:00;19852.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 14:00:00;19152.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 15:00:00;18705.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 16:00:00;18596.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 17:00:00;18805.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 18:00:00;19819.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 19:00:00;19932.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 20:00:00;19726.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 21:00:00;18475.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 22:00:00;17100.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-04 23:00:00;15331.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 00:00:00;13918.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 01:00:00;12795.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 02:00:00;12068.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 03:00:00;11778.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 04:00:00;11678.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 05:00:00;11929.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 06:00:00;12797.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 07:00:00;14820.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 08:00:00;17171.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 09:00:00;18968.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 10:00:00;20120.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 11:00:00;20474.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 12:00:00;20797.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 13:00:00;20525.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 14:00:00;20063.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 15:00:00;20096.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 16:00:00;19901.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 17:00:00;20068.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 18:00:00;20477.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 19:00:00;20286.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 20:00:00;19829.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 21:00:00;18447.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 22:00:00;17021.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-05 23:00:00;15438.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 00:00:00;14132.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 01:00:00;13193.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 02:00:00;12452.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 03:00:00;11995.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 04:00:00;11784.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 05:00:00;11700.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 06:00:00;12085.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 07:00:00;12906.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 08:00:00;13842.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 09:00:00;14616.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 10:00:00;15706.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 11:00:00;16479.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 12:00:00;17207.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 13:00:00;17358.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 14:00:00;16448.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 15:00:00;15818.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 16:00:00;15426.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 17:00:00;15727.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 18:00:00;16920.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 19:00:00;17563.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 20:00:00;17682.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 21:00:00;16754.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 22:00:00;15694.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-06 23:00:00;14535.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 00:00:00;13385.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 01:00:00;12393.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 02:00:00;11655.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 03:00:00;11208.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 04:00:00;10955.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 05:00:00;10994.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 06:00:00;11438.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 07:00:00;12259.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 08:00:00;13013.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 09:00:00;13706.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 10:00:00;14708.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 11:00:00;15743.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 12:00:00;16701.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 13:00:00;17194.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 14:00:00;16299.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 15:00:00;15607.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 16:00:00;15305.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 17:00:00;15425.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 18:00:00;16690.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 19:00:00;17367.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 20:00:00;17576.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 21:00:00;16791.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 22:00:00;15814.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-07 23:00:00;14481.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 00:00:00;13244.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 01:00:00;12070.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 02:00:00;11543.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 03:00:00;11330.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 04:00:00;11385.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 05:00:00;11792.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 06:00:00;13250.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 07:00:00;17110.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 08:00:00;21356.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 09:00:00;24414.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 10:00:00;25744.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 11:00:00;26021.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 12:00:00;26405.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 13:00:00;25263.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 14:00:00;25159.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 15:00:00;25563.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 16:00:00;25310.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 17:00:00;25311.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 18:00:00;25392.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 19:00:00;24383.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 20:00:00;23681.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 21:00:00;22183.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 22:00:00;20547.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-08 23:00:00;18245.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 00:00:00;16619.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 01:00:00;15354.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 02:00:00;14896.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 03:00:00;14558.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 04:00:00;14491.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 05:00:00;14730.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 06:00:00;15973.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 07:00:00;19536.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 08:00:00;23487.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 09:00:00;26241.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 10:00:00;27219.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 11:00:00;26990.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 12:00:00;27250.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 13:00:00;25671.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 14:00:00;25379.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 15:00:00;25982.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 16:00:00;25956.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 17:00:00;25844.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 18:00:00;26017.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 19:00:00;25306.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 20:00:00;24726.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 21:00:00;23112.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 22:00:00;21437.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-09 23:00:00;19267.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 00:00:00;17658.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 01:00:00;16431.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 02:00:00;15812.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 03:00:00;15415.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 04:00:00;15415.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 05:00:00;15605.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 06:00:00;16815.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 07:00:00;20423.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 08:00:00;24520.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 09:00:00;27244.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 10:00:00;28298.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 11:00:00;28228.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 12:00:00;28494.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 13:00:00;27137.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 14:00:00;26843.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 15:00:00;27154.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 16:00:00;27057.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 17:00:00;26999.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 18:00:00;27104.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 19:00:00;26250.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 20:00:00;25747.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 21:00:00;24160.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 22:00:00;22241.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-10 23:00:00;20026.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 00:00:00;18338.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 01:00:00;17115.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 02:00:00;16244.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 03:00:00;15994.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 04:00:00;15999.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 05:00:00;16133.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 06:00:00;17434.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 07:00:00;20932.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 08:00:00;25028.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 09:00:00;27669.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 10:00:00;28636.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 11:00:00;28517.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 12:00:00;28719.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 13:00:00;26869.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 14:00:00;26474.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 15:00:00;26549.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 16:00:00;26250.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 17:00:00;26296.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 18:00:00;26423.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 19:00:00;25828.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 20:00:00;25334.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 21:00:00;23968.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 22:00:00;22320.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-11 23:00:00;20095.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 00:00:00;18442.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 01:00:00;17152.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 02:00:00;16253.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 03:00:00;15940.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 04:00:00;15923.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 05:00:00;16107.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 06:00:00;17390.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 07:00:00;20996.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 08:00:00;25249.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 09:00:00;27920.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 10:00:00;28776.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 11:00:00;28411.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 12:00:00;28486.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 13:00:00;26638.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 14:00:00;26178.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 15:00:00;26028.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 16:00:00;25914.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 17:00:00;25970.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 18:00:00;26414.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 19:00:00;26062.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 20:00:00;25377.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 21:00:00;23778.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 22:00:00;21953.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-12 23:00:00;19925.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 00:00:00;18141.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 01:00:00;16879.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 02:00:00;16033.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 03:00:00;15555.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 04:00:00;15418.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 05:00:00;15446.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 06:00:00;15819.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 07:00:00;17156.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 08:00:00;19174.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 09:00:00;20562.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 10:00:00;21684.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 11:00:00;21603.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 12:00:00;21268.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 13:00:00;20313.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 14:00:00;19282.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 15:00:00;18358.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 16:00:00;18130.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 17:00:00;18669.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 18:00:00;20098.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 19:00:00;20787.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 20:00:00;20764.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 21:00:00;19553.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 22:00:00;18307.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-13 23:00:00;17051.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-14 00:00:00;15947.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-14 01:00:00;14845.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-14 02:00:00;14069.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-14 03:00:00;13567.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-14 04:00:00;13370.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-14 05:00:00;13369.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-14 06:00:00;13719.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-14 07:00:00;14579.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-14 08:00:00;15501.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-14 09:00:00;16344.0;0.0;0.0;100.0;100.0;0.0;0.0;
2022-01-14 10:00:00;17341.0;0.0;0.0;100.0;100.0;0.0;0.0;
